Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
289.txt,0.569620253165,0.738348623853,0.525316455696,0.7,0.759036144578,0.386666666667,0.437692307692,0.675,0.809523809524,0.866666666667,0.875,0.6,0.66,0.929936305732,0.980769230769,0.207792207792,8.0,1.0,0.583333333333,7.0,1.0,0.132075471698,3.5,1.0,0.333333333333,2.0,1.0,0.36,4.5,1.0,0.833333333333,5.0,1.0,0.2,2.0,1.0,1.0,2.0,1.0,0.0714285714286,0.5,0.5,0.0,0.0,0.0,0.153846153846,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166666666667,0.5,0.5,1.0,2.0,1.0,0.192307692308,2.5,1.0,1.0,4.0,1.0,5.5,1.5,5.5,1.5,0.998372478447,0,0.998372478447,0,0.745645153607,0.71893669854,0.745645153607,0.71893669854,0.0696202531646,0.0632911392405,0.0,0.00632911392405,0.00632911392405,0.0696202531646,0.0189873417722,0.00632911392405,0.00632911392405,0.00632911392405,0.0,0.00632911392405,0.113924050633,0.0,0.0,0.0,0.0822784810127,0.0189873417722,0.0126582278481,0.0,0.0253164556962,0.0,0.101265822785,0.0,0.0886075949367,0.0379746835443,0.15,0.189873417722,0.221518987342
262.txt,0.497409326425,0.708055555556,0.487046632124,0.729166666667,0.744680851064,0.282828282828,0.3856,0.666666666667,0.826086956522,0.882352941176,0.666666666667,0.171428571429,0.416666666667,0.890625,0.984293193717,0.206060606061,2.42857142857,0.928571428571,0.314465408805,3.84615384615,1.0,0.0352941176471,0.214285714286,0.214285714286,0.0864197530864,0.538461538462,0.461538461538,0.375,2.14285714286,0.928571428571,0.538461538462,3.23076923077,1.0,0.0294117647059,0.0714285714286,0.0714285714286,0.121212121212,0.307692307692,0.230769230769,0.0434782608696,0.0714285714286,0.0714285714286,0.0909090909091,0.153846153846,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0714285714286,0.0714285714286,0.0769230769231,0.0769230769231,0.0769230769231,0.695652173913,1.14285714286,0.714285714286,0.772727272727,1.30769230769,0.846153846154,0.309090909091,1.21428571429,0.714285714286,0.396226415094,1.61538461538,0.923076923077,0.0714285714286,0.214285714286,2.0,0.75,0.810302254504,0.962851682501,0.932399175887,0.990239419603,0.745983442117,0.834378009873,0.804493716256,0.796267555795,0.0362694300518,0.0362694300518,0.0,0.00518134715026,0.0,0.0362694300518,0.0310880829016,0.00518134715026,0.0,0.0,0.0103626943005,0.0155440414508,0.0621761658031,0.0103626943005,0.0,0.0103626943005,0.0518134715026,0.0518134715026,0.020725388601,0.0155440414508,0.0155440414508,0.0103626943005,0.0569948186528,0.0155440414508,0.0518134715026,0.119170984456,0.589743589744,0.20725388601,0.316062176166
276.txt,0.52427184466,0.749299363057,0.563106796117,0.712962962963,0.663793103448,0.388888888889,0.531707317073,0.612244897959,0.727272727273,0.619047619048,0.9375,0.294117647059,0.539682539683,0.907317073171,0.985294117647,0.221556886228,3.08333333333,0.916666666667,0.313725490196,4.36363636364,1.0,0.131313131313,1.08333333333,0.666666666667,0.241758241758,2.0,0.818181818182,0.260869565217,1.5,0.583333333333,0.396825396825,2.27272727273,0.727272727273,0.2,0.666666666667,0.666666666667,0.222222222222,0.727272727273,0.727272727273,0.0,0.0,0.0,0.148148148148,0.363636363636,0.363636363636,0.210526315789,0.333333333333,0.333333333333,0.294117647059,0.454545454545,0.363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.5,0.545454545455,0.454545454545,0.224489795918,0.916666666667,0.75,0.288888888889,1.18181818182,0.818181818182,0.75,0.166666666667,0,0,0.890278773026,0.989268652391,0,0,0.758829481051,0.835541616458,0,0,0.0291262135922,0.0194174757282,0.00485436893204,0.0242718446602,0.00485436893204,0.0242718446602,0.0291262135922,0.00485436893204,0.00485436893204,0.0145631067961,0.0291262135922,0.00970873786408,0.0922330097087,0.0194174757282,0.00485436893204,0.0145631067961,0.0436893203883,0.0582524271845,0.0291262135922,0.00485436893204,0.00485436893204,0.0194174757282,0.0728155339806,0.00970873786408,0.0728155339806,0.0291262135922,0.122448979592,0.26213592233,0.28640776699
29.txt,0.391705069124,0.751064935065,0.562211981567,0.723529411765,0.504098360656,0.263157894737,0.509503546099,0.532710280374,0.512195121951,0.511111111111,0.75,0.259259259259,0.484375,0.824480369515,0.94212962963,0.258953168044,4.7,0.95,0.367346938776,6.63157894737,1.0,0.203703703704,2.2,0.85,0.272277227723,2.89473684211,1.0,0.313333333333,2.35,0.8,0.465277777778,3.52631578947,0.947368421053,0.19587628866,0.95,0.6,0.282608695652,1.36842105263,0.789473684211,0.125,0.45,0.35,0.166666666667,0.578947368421,0.526315789474,0.175,0.35,0.3,0.333333333333,0.631578947368,0.526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.2,0.2,0.333333333333,0.368421052632,0.368421052632,0.19298245614,1.1,0.6,0.287037037037,1.63157894737,0.842105263158,1.05,1.15,5.2,11.0,0.857876867426,0.938536894825,0.848299000341,0.999110486765,0.803588367929,0.884904303838,0.873655050508,0.905859566431,0.0391705069124,0.0345622119816,0.00460829493088,0.0115207373272,0.00230414746544,0.0322580645161,0.0322580645161,0.00691244239631,0.0184331797235,0.0207373271889,0.0276497695853,0.00691244239631,0.0990783410138,0.0161290322581,0.00230414746544,0.0138248847926,0.0506912442396,0.0552995391705,0.0345622119816,0.00691244239631,0.0253456221198,0.00230414746544,0.0806451612903,0.0115207373272,0.0783410138249,0.0437788018433,0.177570093458,0.384792626728,0.426267281106
15.txt,0.450643776824,0.740217391304,0.50643776824,0.657142857143,0.584745762712,0.339130434783,0.53303030303,0.540983606557,0.583333333333,0.909090909091,0.769230769231,0.363636363636,0.507246376812,0.883620689655,0.982683982684,0.25748502994,5.375,1.0,0.398692810458,8.71428571429,1.0,0.144444444444,1.625,0.875,0.280487804878,3.28571428571,1.0,0.354430379747,3.5,1.0,0.520547945205,5.42857142857,1.0,0.234042553191,1.375,0.75,0.348837209302,2.14285714286,1.0,0.0740740740741,0.25,0.25,0.304347826087,1.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.142857142857,0.111111111111,0.125,0.125,0.444444444444,0.571428571429,0.428571428571,0.22641509434,1.5,0.75,0.387755102041,2.71428571429,1.0,1.75,0.375,0,0,0.834003290193,0.994003624005,0,0,0.817378331567,0.867318929018,0,0,0.0472103004292,0.0386266094421,0.00858369098712,0.0214592274678,0.00429184549356,0.0429184549356,0.0300429184549,0.0,0.0214592274678,0.0300429184549,0.0429184549356,0.00429184549356,0.111587982833,0.0128755364807,0.0,0.0128755364807,0.0515021459227,0.0515021459227,0.0300429184549,0.00429184549356,0.0,0.00858369098712,0.0772532188841,0.0128755364807,0.0858369098712,0.0257510729614,0.0983606557377,0.300429184549,0.321888412017
114.txt,0.487804878049,0.705565217391,0.5,0.675,0.658536585366,0.329268292683,0.452121212121,0.581395348837,0.692307692308,0.857142857143,0.692307692308,0.375,0.526315789474,0.865030674847,0.962962962963,0.313043478261,6.0,1.0,0.411111111111,7.4,1.0,0.1875,2.0,1.0,0.269230769231,2.8,1.0,0.450980392157,3.83333333333,1.0,0.605263157895,4.6,1.0,0.257142857143,1.5,1.0,0.392857142857,2.2,1.0,0.2,0.333333333333,0.333333333333,0.25,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.166666666667,0.166666666667,0.2,0.2,0.2,0.454545454545,0.833333333333,0.833333333333,0.666666666667,0.8,0.8,0.318181818182,2.33333333333,1.0,0.454545454545,3.0,1.0,2.0,0.333333333333,0,0,0.867311227788,0.899886200251,0,0,0.828230266367,0.906145237888,0,0,0.0548780487805,0.0426829268293,0.0121951219512,0.0,0.0,0.0548780487805,0.0182926829268,0.0,0.0243902439024,0.0121951219512,0.0243902439024,0.0,0.103658536585,0.0243902439024,0.0121951219512,0.0121951219512,0.0731707317073,0.0487804878049,0.0243902439024,0.0,0.0,0.0,0.0731707317073,0.0121951219512,0.0914634146341,0.030487804878,0.116279069767,0.25,0.274390243902
100.txt,0.485,0.756291390728,0.51,0.711340206186,0.676470588235,0.295918367347,0.445306122449,0.659090909091,0.740740740741,0.631578947368,0.692307692308,0.241379310345,0.492957746479,0.879396984925,0.979797979798,0.245614035088,3.81818181818,0.909090909091,0.315789473684,4.8,0.9,0.0851063829787,0.727272727273,0.454545454545,0.154761904762,1.3,0.6,0.428571428571,3.0,0.909090909091,0.5,3.4,0.9,0.0975609756098,0.363636363636,0.272727272727,0.222222222222,0.8,0.4,0.12,0.272727272727,0.181818181818,0.130434782609,0.3,0.2,0.0,0.0,0.0,0.0625,0.1,0.1,0.0833333333333,0.0909090909091,0.0909090909091,0.1,0.1,0.1,0.409090909091,0.818181818182,0.636363636364,0.45,0.9,0.7,0.213114754098,1.18181818182,0.727272727273,0.314814814815,1.7,0.8,0.363636363636,0.909090909091,7.0,6.0,0.941252438631,0.993524186715,0.992974308678,0,0.694418800967,0.805767196237,0.71882909211,0,0.08,0.075,0.0,0.015,0.005,0.065,0.03,0.0,0.0,0.005,0.01,0.02,0.06,0.01,0.0,0.01,0.085,0.015,0.005,0.01,0.015,0.01,0.105,0.01,0.09,0.08,0.363636363636,0.265,0.34
128.txt,0.481355932203,0.760406504065,0.464406779661,0.704225352113,0.729927007299,0.284810126582,0.478348623853,0.803921568627,0.697674418605,0.7,0.692307692308,0.1875,0.5,0.897959183673,0.982935153584,0.0955882352941,0.684210526316,0.578947368421,0.181481481481,1.32432432432,0.756756756757,0.00746268656716,0.0263157894737,0.0263157894737,0.0601503759398,0.216216216216,0.216216216216,0.179856115108,0.657894736842,0.578947368421,0.297101449275,1.10810810811,0.72972972973,0.0,0.0,0.0,0.0588235294118,0.0810810810811,0.0810810810811,0.0,0.0,0.0,0.0243902439024,0.027027027027,0.027027027027,0.05,0.0263157894737,0.0263157894737,0.05,0.027027027027,0.027027027027,0.0,0.0,0.0,0.125,0.0810810810811,0.0810810810811,0.19512195122,0.210526315789,0.210526315789,0.390243902439,0.432432432432,0.405405405405,0.0888888888889,0.210526315789,0.210526315789,0.211111111111,0.513513513514,0.432432432432,0.0,0.0,0.0434782608696,0.0869565217391,0.824820524592,0.959388823203,0.892996250381,0.976131757968,0.638434469165,0.770777647804,0.671549253872,0.803505600365,0.0237288135593,0.0203389830508,0.0,0.00338983050847,0.00338983050847,0.0338983050847,0.0169491525424,0.0169491525424,0.00338983050847,0.00338983050847,0.0101694915254,0.00677966101695,0.0813559322034,0.0101694915254,0.0,0.0101694915254,0.0372881355932,0.0305084745763,0.0203389830508,0.00338983050847,0.0203389830508,0.0,0.0474576271186,0.00338983050847,0.0508474576271,0.064406779661,0.372549019608,0.227118644068,0.28813559322
129.txt,0.448717948718,0.711406844106,0.461538461538,0.671428571429,0.652777777778,0.291666666667,0.469579831933,0.666666666667,0.6,1.0,0.666666666667,0.133333333333,0.398305084746,0.88424437299,0.964516129032,0.213740458015,2.07407407407,0.777777777778,0.292,2.80769230769,0.846153846154,0.135338345865,0.666666666667,0.518518518519,0.165354330709,0.807692307692,0.576923076923,0.290076335878,1.40740740741,0.703703703704,0.416,2.0,0.769230769231,0.196428571429,0.407407407407,0.333333333333,0.203703703704,0.423076923077,0.346153846154,0.117647058824,0.222222222222,0.222222222222,0.183673469388,0.346153846154,0.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.037037037037,0.037037037037,0.0526315789474,0.0384615384615,0.0384615384615,0.475,0.703703703704,0.555555555556,0.605263157895,0.884615384615,0.653846153846,0.315789473684,1.11111111111,0.703703703704,0.373626373626,1.30769230769,0.769230769231,0.407407407407,0.333333333333,8.0,14.0,0.915586875901,0.944329959684,0.986348947826,0,0.694962782922,0.80218482699,0.614757544145,0,0.0320512820513,0.0288461538462,0.0,0.0192307692308,0.00320512820513,0.0352564102564,0.0192307692308,0.00961538461538,0.00641025641026,0.00961538461538,0.0128205128205,0.00320512820513,0.0673076923077,0.00961538461538,0.00320512820513,0.00641025641026,0.0320512820513,0.0352564102564,0.0160256410256,0.00320512820513,0.0192307692308,0.00961538461538,0.0608974358974,0.00320512820513,0.0448717948718,0.0641025641026,0.333333333333,0.246794871795,0.307692307692
101.txt,0.559322033898,0.72234375,0.45197740113,0.686868686869,0.85,0.329896907216,0.449583333333,0.777777777778,0.869565217391,0.941176470588,1.0,0.185185185185,0.52380952381,0.909090909091,0.982857142857,0.266055045872,4.83333333333,1.0,0.32967032967,6.0,1.0,0.0689655172414,0.666666666667,0.5,0.142857142857,1.4,0.6,0.480769230769,4.16666666667,1.0,0.53488372093,4.6,1.0,0.153846153846,0.666666666667,0.5,0.208333333333,1.0,0.6,0.0,0.0,0.0,0.166666666667,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636363636364,1.16666666667,1.0,0.777777777778,1.4,1.0,0.297297297297,1.83333333333,1.0,0.363636363636,2.4,1.0,0.666666666667,0.166666666667,0,0,0.769366113281,0.970576446673,0,0,0.654486291621,0.691955794156,0,0,0.0282485875706,0.0282485875706,0.0,0.045197740113,0.0,0.0338983050847,0.045197740113,0.0,0.0225988700565,0.0,0.0169491525424,0.0,0.0564971751412,0.0,0.0,0.0,0.0338983050847,0.0395480225989,0.0282485875706,0.0,0.0338983050847,0.0,0.0847457627119,0.0,0.0847457627119,0.0960451977401,0.472222222222,0.124293785311,0.214689265537
115.txt,0.441176470588,0.695537190083,0.529411764706,0.72,0.6,0.3,0.378709677419,0.558823529412,0.590909090909,0.727272727273,0.583333333333,0.294117647059,0.46,0.834319526627,0.952380952381,0.229166666667,3.3,1.0,0.396694214876,5.33333333333,1.0,0.134146341463,1.1,0.8,0.294117647059,2.22222222222,0.888888888889,0.359375,2.3,1.0,0.527272727273,3.22222222222,1.0,0.129032258065,0.4,0.3,0.307692307692,0.888888888889,0.444444444444,0.210526315789,0.4,0.4,0.357142857143,0.555555555556,0.555555555556,0.0454545454545,0.1,0.1,0.157894736842,0.333333333333,0.222222222222,0.2,0.2,0.2,0.333333333333,0.333333333333,0.333333333333,0.454545454545,0.5,0.4,0.555555555556,0.555555555556,0.555555555556,0.219512195122,0.9,0.5,0.382352941176,1.44444444444,0.666666666667,0.4,0.6,0,0,0.808011683867,0.941469814409,0,0,0.734179985971,0.843623130885,0,0,0.0588235294118,0.0411764705882,0.0,0.0176470588235,0.0176470588235,0.0529411764706,0.0235294117647,0.0,0.0294117647059,0.0352941176471,0.0176470588235,0.0,0.0529411764706,0.00588235294118,0.0,0.00588235294118,0.0529411764706,0.0470588235294,0.0294117647059,0.0,0.0117647058824,0.0,0.1,0.0,0.0823529411765,0.0823529411765,0.411764705882,0.311764705882,0.376470588235
14.txt,0.638888888889,0.714782608696,0.569444444444,0.673913043478,0.756097560976,0.516129032258,0.516129032258,0.777777777778,0.7,0.714285714286,0.666666666667,0.571428571429,0.72,0.943661971831,1.0,0.295454545455,4.33333333333,1.0,0.423076923077,5.5,1.0,0.12,1.0,1.0,0.1875,1.5,1.0,0.526315789474,3.33333333333,1.0,0.7,3.5,1.0,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.666666666667,0.666666666667,0.5,1.0,1.0,0.166666666667,0.333333333333,0.333333333333,0.2,0.5,0.5,0.5,0.666666666667,0.666666666667,0.5,0.5,0.5,0.153846153846,0.666666666667,0.666666666667,0.285714285714,1.0,0.5,0.0,0.0,0.0,0.0,0.903334791139,0.988566554064,0.744489870081,0.991456491639,0.775981286012,0.785599263195,0.798667269204,0.832237571207,0.0694444444444,0.0416666666667,0.0,0.0,0.0277777777778,0.0,0.0416666666667,0.0,0.0,0.0277777777778,0.0,0.0416666666667,0.0138888888889,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0277777777778,0.0833333333333,0.0833333333333,0.0694444444444,0.277777777778,0.25,0.305555555556
28.txt,0.525,0.666306306306,0.50625,0.72619047619,0.753086419753,0.291139240506,0.370666666667,0.853658536585,0.777777777778,0.8,0.428571428571,0.260869565217,0.634920634921,0.893081761006,0.949367088608,0.294964028777,3.72727272727,0.818181818182,0.33064516129,4.1,0.8,0.138888888889,0.909090909091,0.545454545455,0.15625,1.0,0.6,0.462686567164,2.81818181818,0.818181818182,0.516666666667,3.1,0.8,0.0540540540541,0.181818181818,0.0909090909091,0.0882352941176,0.3,0.2,0.125,0.181818181818,0.181818181818,0.0833333333333,0.1,0.1,0.0666666666667,0.0909090909091,0.0909090909091,0.133333333333,0.2,0.1,0.6,0.272727272727,0.272727272727,0.5,0.2,0.2,0.470588235294,0.727272727273,0.545454545455,0.533333333333,0.8,0.6,0.188679245283,0.909090909091,0.636363636364,0.229166666667,1.1,0.7,0.181818181818,0.181818181818,0,0,0.881087966264,0.995275953219,0,0,0.638801037384,0.772749166219,0,0,0.05,0.04375,0.00625,0.0,0.0,0.075,0.04375,0.0375,0.0125,0.00625,0.0375,0.0,0.08125,0.00625,0.0,0.00625,0.05625,0.04375,0.0375,0.0,0.04375,0.0,0.09375,0.00625,0.09375,0.06875,0.268292682927,0.2,0.2625
277.txt,0.385593220339,0.764822695035,0.576271186441,0.725274725275,0.485294117647,0.26,0.539072847682,0.5,0.493333333333,0.5,0.58064516129,0.242424242424,0.44966442953,0.830148619958,0.959574468085,0.228501228501,4.04347826087,1.0,0.32625994695,5.59090909091,1.0,0.181069958848,1.91304347826,0.826086956522,0.267857142857,2.72727272727,0.954545454545,0.275449101796,2.0,0.869565217391,0.391025641026,2.77272727273,0.909090909091,0.198198198198,0.95652173913,0.739130434783,0.27,1.22727272727,0.818181818182,0.151515151515,0.434782608696,0.347826086957,0.274193548387,0.772727272727,0.681818181818,0.234042553191,0.478260869565,0.478260869565,0.255813953488,0.5,0.5,0.0357142857143,0.0434782608696,0.0434782608696,0.107142857143,0.136363636364,0.136363636364,0.25,0.304347826087,0.304347826087,0.307692307692,0.363636363636,0.318181818182,0.218045112782,1.26086956522,0.826086956522,0.291666666667,1.59090909091,0.909090909091,1.34782608696,0.869565217391,9.25,11.5,0.945830560371,0.980135033277,0.986690336683,0.984317149243,0.803121284657,0.886267003905,0.865694709479,0.891596874053,0.0317796610169,0.0254237288136,0.0021186440678,0.0254237288136,0.00847457627119,0.0402542372881,0.0508474576271,0.00423728813559,0.0275423728814,0.021186440678,0.0466101694915,0.0021186440678,0.0911016949153,0.0275423728814,0.0148305084746,0.0127118644068,0.0423728813559,0.0550847457627,0.0381355932203,0.0021186440678,0.0190677966102,0.00423728813559,0.10593220339,0.00423728813559,0.0911016949153,0.0508474576271,0.196721311475,0.396186440678,0.447033898305
263.txt,0.488687782805,0.726279069767,0.506787330317,0.685185185185,0.660714285714,0.339449541284,0.516333333333,0.615384615385,0.741935483871,0.65,0.909090909091,0.230769230769,0.514285714286,0.872727272727,0.977168949772,0.284848484848,4.7,1.0,0.375,6.33333333333,1.0,0.20652173913,1.9,1.0,0.265060240964,2.44444444444,1.0,0.337837837838,2.5,1.0,0.471428571429,3.66666666667,1.0,0.2,0.8,0.7,0.314285714286,1.22222222222,0.888888888889,0.166666666667,0.4,0.4,0.208333333333,0.555555555556,0.444444444444,0.157894736842,0.3,0.3,0.3125,0.555555555556,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.4,0.3,0.4,0.666666666667,0.555555555556,0.22,1.1,0.9,0.311111111111,1.55555555556,1.0,1.1,0.5,2.2,0.2,0.952344688917,0.974288617167,0.928513792814,0.963770699018,0.881436560056,0.928077388475,0.861437397572,0.894719634627,0.0361990950226,0.027149321267,0.00452488687783,0.0180995475113,0.00452488687783,0.0180995475113,0.0226244343891,0.00904977375566,0.0,0.00452488687783,0.0135746606335,0.0135746606335,0.117647058824,0.0361990950226,0.0,0.0361990950226,0.0497737556561,0.0452488687783,0.0226244343891,0.00904977375566,0.0135746606335,0.0,0.0452488687783,0.0135746606335,0.0588235294118,0.0678733031674,0.288461538462,0.235294117647,0.294117647059
288.txt,0.473251028807,0.723711340206,0.56378600823,0.695652173913,0.583941605839,0.339622641509,0.461403508772,0.482142857143,0.684210526316,0.59375,0.75,0.161290322581,0.382716049383,0.834710743802,0.933609958506,0.233644859813,2.77777777778,0.888888888889,0.34328358209,4.05882352941,0.941176470588,0.172131147541,1.16666666667,0.555555555556,0.26724137931,1.82352941176,0.882352941176,0.287234042553,1.5,0.833333333333,0.425287356322,2.17647058824,0.882352941176,0.270833333333,0.722222222222,0.555555555556,0.382978723404,1.05882352941,0.823529411765,0.0,0.0,0.0,0.0625,0.117647058824,0.117647058824,0.142857142857,0.222222222222,0.222222222222,0.296296296296,0.470588235294,0.470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.444444444444,0.444444444444,0.583333333333,0.823529411765,0.705882352941,0.308823529412,1.16666666667,0.777777777778,0.454545454545,1.76470588235,0.882352941176,0.722222222222,0.111111111111,7.0,3.0,0.911768487073,0.94742220673,0.997033534657,0.999662840626,0.815621520574,0.895472920801,0.93940184863,0.932278693711,0.0164609053498,0.0123456790123,0.00411522633745,0.0288065843621,0.0164609053498,0.0082304526749,0.0288065843621,0.00411522633745,0.00411522633745,0.0082304526749,0.0205761316872,0.0329218106996,0.0534979423868,0.0288065843621,0.00411522633745,0.0246913580247,0.0411522633745,0.0617283950617,0.0164609053498,0.0246913580247,0.0,0.00411522633745,0.0246913580247,0.0288065843621,0.0493827160494,0.0534979423868,0.232142857143,0.325102880658,0.378600823045
275.txt,0.606837606838,0.774705882353,0.581196581197,0.718309859155,0.75,0.428571428571,0.428571428571,0.774193548387,0.777777777778,0.785714285714,0.6,0.181818181818,0.619047619048,0.896551724138,0.991304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641025641,0.017094017094,0.00854700854701,0.00854700854701,0.0,0.034188034188,0.025641025641,0.00854700854701,0.00854700854701,0.025641025641,0.042735042735,0.0,0.0598290598291,0.0,0.0,0.0,0.034188034188,0.0512820512821,0.034188034188,0.0,0.00854700854701,0.017094017094,0.0769230769231,0.00854700854701,0.0769230769231,0.042735042735,0.161290322581,0.222222222222,0.264957264957
261.txt,0.417515274949,0.734343891403,0.525458248473,0.726829268293,0.577519379845,0.25321888412,0.494782608696,0.586206896552,0.571428571429,0.608695652174,0.75,0.2,0.517730496454,0.844897959184,0.961145194274,0.286082474227,6.52941176471,1.0,0.373961218837,8.4375,1.0,0.191111111111,2.52941176471,0.823529411765,0.256038647343,3.3125,0.9375,0.379518072289,3.70588235294,0.941176470588,0.509554140127,5.0,1.0,0.188118811881,1.11764705882,0.588235294118,0.239130434783,1.375,0.8125,0.122807017544,0.411764705882,0.352941176471,0.192307692308,0.625,0.375,0.227272727273,0.588235294118,0.588235294118,0.261904761905,0.6875,0.6875,0.037037037037,0.0588235294118,0.0588235294118,0.08,0.125,0.125,0.375,0.529411764706,0.470588235294,0.478260869565,0.6875,0.5625,0.213675213675,1.47058823529,0.705882352941,0.271028037383,1.8125,0.875,1.35294117647,0.647058823529,8.33333333333,4.33333333333,0.866034451995,0.936143622946,0.976791211894,0.998396574834,0.786505269445,0.866914361479,0.753940450662,0.765414919762,0.0264765784114,0.0244399185336,0.0020366598778,0.0142566191446,0.0040733197556,0.0285132382892,0.020366598778,0.0081466395112,0.010183299389,0.0040733197556,0.0285132382892,0.0081466395112,0.105906313646,0.0285132382892,0.0081466395112,0.020366598778,0.0448065173116,0.0285132382892,0.0162932790224,0.0081466395112,0.0081466395112,0.0020366598778,0.0631364562118,0.010183299389,0.0672097759674,0.0366598778004,0.155172413793,0.311608961303,0.346232179226
