filename,nwords,av_nominal_deps,av_nsubj_deps,av_nsubj_pass_deps,av_agents_deps,av_dobj_deps,av_pobj_deps,av_ncomp_deps,av_nominal_deps_NN,av_nsubj_deps_NN,av_dobj_deps_NN,nominal_deps_stdev,nsubj_stdev,nsubj_pass_stdev,agents_stdev,dobj_stdev,pobj_stdev,ncomp_stdev,nsubj_NN_stdev,nsubj_pass_NN_stdev,det_all_nominal_deps_struct,amod_all_nominal_deps_struct,prep_all_nominal_deps_struct,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,nn_all_nominal_deps_struct,rcmod_all_nominal_deps_struct,advmod_all_nominal_deps_struct,conj_and_all_nominal_deps_struct,conj_or_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,advmod_all_nominal_deps_NN_struct,det_nsubj_deps_struct,amod_nsubj_deps_struct,prep_nsubj_deps_struct,poss_nsubj_deps_struct,nn_nsubj_deps_struct,rcmod_nsubj_deps_struct,advmod_nsubj_deps_struct,conj_and_nsubj_deps_struct,det_nsubj_deps_NN_struct,amod_nsubj_deps_NN_struct,prep_nsubj_deps_NN_struct,poss_nsubj_deps_NN_struct,nn_nsubj_deps_NN_struct,det_dobj_deps_struct,amod_dobj_deps_struct,prep_dobj_deps_struct,poss_dobj_deps_struct,vmod_dobj_deps_struct,nn_dobj_deps_struct,rcmod_dobj_deps_struct,advmod_dobj_deps_struct,conj_and_dobj_deps_struct,det_pobj_deps_struct,amod_pobj_deps_struct,prep_pobj_deps_struct,poss_pobj_deps_struct,vmod_pobj_deps_struct,nn_pobj_deps_struct,rcmod_pobj_deps_struct,advmod_pobj_deps_struct,conj_and_pobj_deps_struct,conj_or_pobj_deps_struct,cl_av_deps,cl_ndeps_std_dev,acomp_per_cl,advcl_per_cl,agent_per_cl,cc_per_cl,conj_per_cl,csubj_per_cl,discourse_per_cl,dobj_per_cl,expl_per_cl,iobj_per_cl,mark_per_cl,ncomp_per_cl,neg_per_cl,nsubj_per_cl,nsubjpass_per_cl,prep_per_cl,prepc_per_cl,prt_per_cl,tmod_per_cl,xcomp_per_cl,advmod_per_cl,aux_per_cl,modal_per_cl,acad_av_lemma_freq,acad_av_construction_freq,acad_av_lemma_construction_freq,acad_av_approx_collexeme,acad_av_faith_verb_cue,acad_av_faith_const_cue,acad_av_delta_p_verb_cue,acad_av_lemma_freq_log,acad_av_lemma_construction_freq_type,acad_collexeme_ratio,acad_lemma_ttr,acad_construction_ttr,acad_lemma_construction_attested,news_av_approx_collexeme,news_av_faith_const_cue,news_collexeme_ratio,mag_collexeme_ratio,fic_av_approx_collexeme,fic_av_faith_const_cue,fic_collexeme_ratio,all_collexeme_ratio,all_av_lemma_freq_stdev,all_av_construction_freq_stdev,all_av_lemma_construction_freq_stdev,all_av_approx_collexeme_stdev,all_av_faith_verb_cue_stdev,all_av_faith_const_cue_stdev,acad_av_faith_const_cue_stdev,fic_av_faith_const_cue_stdev
134.txt,0.33190578158458245,0.6956521739138463,0.1523809523808,0.0,0.0,0.365384615385,0.4205128205138462,0.37142857142857144,0.5023923444981541,0.1785714285715,0.346153846155,0.5427848697626522,0.2296396633863092,0.0,0.0,0.5099950339495924,0.6317540117139749,0.3048003048001402,0.1807015805812,0.0,0.6650563607087282,0.2086956521744,0.9602378298056947,0.28985507246500003,0.11180124223579486,0.2305665349136364,0.048309178744,0.3586956521745587,0.28985507246500003,0.0,0.48484848484799997,0.1454545454544,0.07142857142846429,0.0,0.0,0.0,0.23809523809525002,0.0,0.3452380952371458,0.0,0.142857142857,0.0,0.0,0.0,0.24999999999912495,0.461538461538,0.076923076923,0.461538461538,0.0769230769231,0.0,0.11538461538478847,0.09615384615387501,0.0,0.20512820512826668,0.333333333333,0.133333333333,0.7944444444459611,0.34999999999932496,0.1999999999994,0.1,0.0,0.0,0.3611111111121944,0.0,0.4791666666677995,0.43536477080499164,0.13333333333325334,0.3333333333333333,0.0,0.0,0.11111111111109442,0.0,0.0,0.32098765432066667,0.0,0.0,0.16666666666641666,0.27777777777736107,0.0,0.6222222222224,0.0,0.3950617283946667,0.0,0.19753086419733334,0.148148148148,0.42222222222154665,0.3333333333328333,0.444444444444,0.5333333333328001,0.5137275045319384,0.6435862507571437,0.4804832077439772,0.24206944271384614,0.44570006087536507,0.19477449802694904,0.3206930982458799,0.891263853865799,0.3797218734062204,0.07954545454545454,0.538461538462,0.791666666667,0.703703703704,0.2155747206929275,0.17021519640939023,0.09,0.07692307692307693,0.28503369829403324,0.1790606185643447,0.10185185185185185,0.07407407407407407,0.8849867414053425,0.7900318215163964,0.8141506139964821,0.040182122377382404,0.4667261320803635,0.20196939269613293,0.1416303792851302,0.18316145619398008
135.txt,0.3747323340471092,0.501098901099077,0.37925925925952003,0.5,0.0,0.21428571428575,0.3076923076923077,0.19047619047571426,0.36184210526263916,0.2105263157895,0.3,0.41272038471210204,0.4506939094340925,0.0,0.0,0.34928562600154345,0.6586325162354557,0.179605302026576,0.3489975758632,0.0,0.4370370370371018,0.43428571428640006,0.2490842490846553,0.10714285714275001,0.110204081632228,0.12987012987022728,0.095238095238,0.11785714285714284,0.1785714285715,0.0,0.3333333333333333,0.0714285714284,0.27777777777736107,0.37037037037000003,0.0,0.0,0.37037037037000003,0.20987654321001648,0.2685185185177801,0.1111111111111111,0.263157894737,0.14035087719266665,0.0,0.0,0.18421052631491444,0.285714285714,0.190476190476,0.0952380952381,0.0,0.190476190476,0.0,0.0,0.0,0.0,0.117647058824,0.294117647059,0.38235294117621565,0.17647058823591177,0.0,0.0,0.0,0.0,0.38235294117621565,0.0,0.5156250000003223,0.4789171442050255,0.05454545454542182,0.34090909090834093,0.0,0.0,0.10227272727264886,0.16666666666666669,0.0,0.318181818182,0.0,0.0,0.20454545454589773,0.1363636363635818,0.181818181818,0.4909090909088001,0.16666666666666669,0.24242424242399999,0.0,0.3636363636362666,0.0909090909092,0.6909090909079855,0.4772727272727613,0.40909090909,0.2181818181824,0.2899764599215904,0.4085498793748983,0.09809565004753208,0.24131097940581708,0.5309172887102185,0.20415967191847081,0.6268193756786391,0.7842937311726327,0.1456362211563929,0.0,0.53488372093,0.833333333333,0.704545454545,0.19590337253324,0.10125117653414867,0.0,0.0,0.2577182381363572,0.0994850925579664,0.0,0.9259259259259258,0.7345553987870762,0.6880296464930926,0.35629975705138295,0.04243856446535324,0.5640736222153774,0.13327682755210074,0.16369861618397272,0.12468888161297693
136.txt,0.3790149892933619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20875213472004114,0.0,0.0,0.17950991825313886,0.0,0.0,0.0,0.0,0.0,0.0,0.16515350591730893,0.0,0.0,0.0,0.22149357539920553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.txt,0.5353319057815846,0.581939799331077,0.38787878787904,0.5,0.0,0.276785714285,0.32107023411384616,0.3214285714285714,0.3684210526309972,0.19,0.2410714285715,0.5151216606156684,0.5759756237434449,0.544331053952,0.0,0.3603466970777059,0.7397068201381934,0.1649780043987673,0.47167715531200005,0.544331053952,0.5938003220617546,0.3478260869568,0.34113712374616345,0.16304347826075,0.1677018633536923,0.17292490118568182,0.21739130434766668,0.17934782608727934,0.054347826087,0.0,0.4115226337453333,0.0493827160492,0.3181818181813409,0.30303030303,0.1818181818182,0.09090909090909091,0.0757575757575,0.5151515151524253,0.0,0.0,0.28,0.10666666666666666,0.1649999999999381,0.04,0.0349999999999125,0.321428571429,0.125,0.0714285714286,0.0714285714286,0.1428571428572,0.10714285714301786,0.044642857142875,0.23214285714318214,0.19047619047626665,0.217391304348,0.347826086957,0.18840579710157174,0.19565217391340214,0.0,0.0434782608696,0.06521739130436739,0.0,0.0,0.0,0.48375000000030244,0.564024404976888,0.0240000000000096,0.12000000000012,0.0,0.0,0.26999999999986496,0.0,0.0,0.37333333333333335,0.35999999999927995,0.1,0.20999999999989502,0.11999999999994,0.08,0.528,0.22000000000022002,0.31999999999999995,0.0,0.21333333333333332,0.0,0.379999999999772,0.17999999999990998,0.36,0.384,0.2826763350712789,0.5007372095167237,0.1765142128830711,0.23496501596598607,0.5787087262988981,0.25655505504611303,0.6374680937153999,0.8167415694871485,0.14831075434258065,0.09659090909090909,0.604166666667,0.739130434783,0.76,0.19134533977093043,0.1414904915598042,0.1257142857144,0.08547008547000001,0.26509068188631346,0.15867297983067347,0.17037037037037034,0.10582010582,0.737892020093603,0.7281101430324936,0.6140563947098414,0.04265619784475715,0.7133559916530359,0.33522109493878105,0.38887434674097326,0.3194082595841707
138.txt,0.4668094218415418,0.6440071556369231,0.256,0.5,0.0,0.42105263158,0.3653846153846154,0.25,0.46889952153136494,0.23076923076925,0.430555555555,0.47600265783957874,0.4296529584279849,0.0,0.0,0.5099837319924194,0.5079971255286384,0.1649780043987673,0.4,0.0,0.5844099913865681,0.29767441860480004,0.7704233750749996,0.2906976744175,0.17940199335505888,0.07928118393227274,0.232558139535,0.19186046511656685,0.0872093023255,0.0,0.46464646464666665,0.0,0.149999999999925,0.3333333333325,0.1333333333334,0.09999999999999999,0.08333333333324999,0.0,0.0,0.0,0.230769230769,0.205128205128,0.21153846153817069,0.0769230769231,0.06730769230754423,0.473684210526,0.184210526316,0.368421052632,0.105263157895,0.0,0.03947368421064869,0.32894736842125005,0.0,0.0,0.28125,0.125,0.5416666666672083,0.28124999999985933,0.0,0.03125,0.04687499999997656,0.3125,0.20312500000020312,0.0,0.44836956521840526,0.3515624131263369,0.10434782608696173,0.19565217391309564,0.0,0.0,0.06521739130436739,0.0,0.0,0.27536231884066664,0.26086956521707827,0.0,0.09782608695640109,0.16304347826091847,0.3478260869564,0.5043478260872,0.07971014492767972,0.289855072464,0.3260869565215,0.11594202898559999,0.0,0.3304347826083817,0.35869565217432064,0.434782608696,0.1739130434784,0.3319452613685311,0.4848909330915298,0.21194358275148223,0.22778333749796706,0.5536947464317119,0.2704129575801666,0.652243971122563,0.8403153592202163,0.17680666017597468,0.20909090909090908,0.608695652174,0.80487804878,0.782608695652,0.18401864704503834,0.14402271549751933,0.2933333333332,0.22115384615384617,0.24798488400444113,0.13555264523574906,0.18518518518518517,0.3086419753085185,0.7874303686938512,0.7486463388358774,0.6074266581677356,0.016911212238786968,0.769670461612702,0.21268392461205657,0.3337185573192186,0.1783685528990296
139.txt,0.2569593147751606,0.6041958041956923,0.13913043478272,0.0,0.0,0.515625,0.3076923076923077,0.2857142857142857,0.5201238390075998,0.20833333333325,0.5333333333325,0.5695879203420647,0.4158810691923445,0.0,0.0,0.5440739687912932,0.5925949975904656,0.0,0.505964425628,0.0,0.4370370370371018,0.232727272728,0.31701631701673894,0.6363636363625,0.0,0.08264462809909093,0.24242424242433333,0.15,0.3636363636375,0.0,0.43137254902,0.1176470588236,0.13043478260858477,0.108695652174,0.0869565217392,0.0,0.0,0.24637681159481062,0.0,0.0,0.333333333333,0.11111111111133333,0.22916666666703908,0.0,0.0,0.5,0.15625,0.1875,0.375,0.0,0.09375000000023438,0.234375,0.20312500000020312,0.8333333333333333,0.0,0.142857142857,0.15476190476212143,0.8571428571430715,0.0,0.0,0.0,0.0,0.3095238095238095,0.0,0.5069444444440669,0.45173754759621615,0.13333333333325334,0.4444444444444444,0.0,0.0,0.27777777777736107,0.0,0.0,0.37037037037066667,0.0,0.18518518518500002,0.16666666666641666,0.05555555555547222,0.0,0.6814814814816,0.0,0.29629629629599996,0.37037037037049997,0.0,0.0,0.0,0.3333333333328333,0.074074074074,0.296296296296,0.3501959796735434,0.3364970836961565,0.2603729108054187,0.2292617828957297,0.14310852314836214,0.30720330855233563,0.22889895146097114,0.8685353917130324,0.257823563662468,0.09090909090909091,0.538461538462,0.875,0.814814814815,0.22269686046469336,0.19562778972482125,0.08,0.06043956043961539,0.2764573336158838,0.1897263783430396,0.08888888888888888,0.07407407407407407,0.7492292220109936,0.5550384114426941,0.6587496131127771,0.04701634460169468,0.19915784322102661,0.3505989250927806,0.43126490798438977,0.3604091399431584
14.txt,0.040685224839400416,0.5274725274726154,0.0,0.0,0.0,0.25,0.3516483516492308,0.42857142857142855,0.2865497076019686,0.0,0.16666666666675,0.4777418037764833,0.0,0.0,0.0,0.4482654517449918,0.5486363597938826,0.0,0.0,0.0,0.10405643738968208,0.30476190476160003,0.1660561660562044,0.1190476190475,0.0,0.541125541125,0.0,0.7857142857151107,0.0,0.0,0.07407407407413333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.10714285714301786,0.0,0.46428571428571425,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.428571428571,0.0,0.714285714285,0.0,0.0,0.39204545454587003,0.39411075390014555,0.10909090909096364,0.0,0.0,0.0,0.4090909090902954,0.0,0.0,0.3636363636366667,0.0,0.0,0.0,0.1363636363635818,0.0,0.36363636363600005,0.0,0.24242424242399999,0.0,0.0,0.0,0.3454545454543727,0.4090909090902954,0.0,0.14545454545456002,0.45275998452593347,0.7127936062019171,0.3424988950873089,0.2105105957615174,0.2636433696183136,0.042726698467116776,0.012502967144113863,0.7279899472931907,0.46940443179630476,0.045454545454545456,0.6,0.9,0.545454545455,0.20270824121214928,0.12898649748639013,0.0,0.0,0.25249398809694856,0.06841736276229633,0.1111111111111111,0.1111111111111111,0.9235525153409463,0.880446059477691,0.6164467502187093,0.01158875599033802,0.3122216321945809,0.07557368526262773,0.029906204005110158,0.1097935072817966
140.txt,0.3233404710920771,0.5632333767926154,0.44799999999999995,0.1666666666665,0.0,0.2916666666675,0.2895927601809231,0.2857142857142857,0.34795321637355586,0.20588235294125,0.25,0.31794642332617956,0.37873143518925567,0.3142696805273333,0.0,0.2881459405026917,0.3542045125931115,0.0,0.28235294117640003,0.0,0.48148148148188613,0.43389830508480004,0.17731421121266955,0.12711864406775,0.5230024213060772,0.34668721109318185,0.05649717514133333,0.1398305084749398,0.08474576271175,0.0,0.3209876543213333,0.074074074074,0.3749999999998125,0.375,0.2,0.0,0.375,0.0,0.0,0.0,0.294117647059,0.11764705882333333,0.16176470588293934,0.0,0.15441176470523896,0.222222222222,0.222222222222,0.0555555555556,0.0555555555556,0.666666666668,0.12500000000056252,0.0,0.0,0.14814814814826666,0.235294117647,0.294117647059,0.0,0.17647058823591177,0.0,0.117647058824,0.08823529411765588,0.0,0.12745098039236077,0.0,0.5056818181821912,0.41513655202819105,0.036363636363614546,0.2727272727275727,0.0,0.18181818181763637,0.1818181818179091,0.22222222222258892,0.0,0.3636363636366667,0.18181818181763637,0.0,0.22727272727238634,0.045454545454477274,0.0,0.4848484848488,0.3333333333337,0.444444444444,0.151515151515,0.161616161616,0.121212121212,0.3454545454543727,0.4090909090902954,0.424242424242,0.5333333333328001,0.18461697494702442,0.6824265902737898,0.22526124251494758,0.21499528641099244,0.8504864837514454,0.09689467190556088,0.7295829233910598,0.7581602105151727,0.33499173147872746,0.0,0.612903225806,0.821428571429,0.515151515152,0.17151609055399272,0.04250428974090782,0.0,0.0,0.25948693002936607,0.10990917145344235,0.0,0.0,0.5930230017574143,0.8935153028690618,0.5767441658448129,0.018299228878723654,0.6759698295639543,0.09970401374790011,0.04716789644211787,0.23680962470489056
141.txt,0.2633832976445396,0.7195266272184615,0.30117647058816,0.5,0.0,0.3125,0.46723646723692314,0.2571428571428571,0.44880382774981764,0.16666666666675,0.275,0.6010851465152072,0.4960783708254391,0.94280904158,0.0,0.4569367667341666,0.7135619941825827,0.4443189787063088,0.420939523736,1.0,0.3025641025651559,0.34461538461600005,0.6974358974367559,0.384615384615,0.8307692307644836,0.1748251748252273,0.102564102564,0.12692307692307692,0.23076923076925,0.0,0.19393939393999998,0.0,0.08823529411765588,0.29411764706,0.1176470588236,0.35294117647235296,0.0,0.0,0.0,0.17647058823557646,0.0833333333333,0.11111111111133333,0.11458333333324452,0.166666666667,0.0,0.166666666667,0.125,0.0833333333333,0.166666666667,0.666666666668,0.12500000000056252,0.104166666666625,0.2708333333334958,0.2222222222221333,0.185185185185,0.259259259259,0.7222222222222222,0.27777777777736107,0.22222222222155555,0.111111111111,0.05555555555547222,0.0,0.24074074074074073,0.0,0.43125000000026953,0.37749172176351115,0.039999999999976,0.09999999999999999,0.0,0.0,0.149999999999925,0.0,0.0,0.26666666666666666,0.0,0.16666666666649999,0.04999999999992499,0.250000000000375,0.0,0.4266666666664001,0.3666666666670334,0.39999999999999997,1.0,0.0,0.0,0.12666666666646398,0.149999999999925,0.333333333334,0.05333333333328,0.45583796589700504,0.31734018929955177,0.2997954174624121,0.03462308461604055,0.5655722128731162,0.32585279570709963,0.7146232648809865,0.8603458111743716,0.2122453702711622,0.10606060606045456,0.551724137931,0.923076923077,0.6,0.054700094585452344,0.24422888992339312,0.14,0.19230769230769232,0.07822690198197038,0.12758505711528362,0.2037037037037037,0.24074074074074073,0.8694298826930128,0.5981275561969185,0.6812358642424671,0.2900212921153072,0.615067693400468,0.23690677062360826,0.19726554822886136,0.1295687247515197
142.txt,0.145610278372591,0.5506072874492308,0.30117647058816,0.0,0.0,0.285714285715,0.3076923076923077,0.3214285714285714,0.450292397659289,0.22222222222225,0.35,0.4857537153427476,0.41926274578207784,0.0,0.0,0.4150131652591081,0.3695479083500222,0.6802217380417107,0.3464101615136,0.0,0.46003898635380885,0.16842105263200002,0.27530364372520044,0.46052631579,0.20300751879653428,0.2990430622,0.08771929824566667,0.6513157894747263,0.06578947368424999,0.19736842105324343,0.3950617283946667,0.2962962962964,0.17647058823591177,0.1470588235295,0.1176470588236,0.5294117647055294,0.1470588235295,0.0,0.0,0.0,0.222222222222,0.07407407407399999,0.1527777777775677,0.333333333333,0.09722222222188194,0.142857142857,0.0714285714285,0.142857142857,0.142857142857,0.0,0.2142857142860357,0.0,0.46428571428571425,0.38095238095199996,0.333333333333,0.0,0.0,0.3333333333328333,0.0,0.222222222222,0.16666666666641666,0.0,0.0,0.5,0.5032894736853146,0.42643617151294233,0.1894736842104758,0.15789473684235789,0.0,0.0,0.3157894736833421,0.0,0.0,0.24561403508799998,0.3157894736837684,0.0,0.07894736842106052,0.3157894736833421,0.2105263157896,0.715789473684,0.19298245614065968,0.2807017543853333,0.0,0.5614035087733333,0.0,0.0,0.15789473684242106,0.1052631578948,0.2526315789472,0.7998688411806482,0.41125521614679955,0.6585489322917969,0.0,0.12472518463841678,0.40960578158935257,0.2859225964025035,0.9081842172333249,0.3725797764812775,0.2272727272727273,0.473684210526,0.736842105263,0.894736842105,0.02054920020748563,0.2653719544517867,0.12,0.2692307692307693,0.0782669605925593,0.2982628218180991,0.25925925925925924,0.2962962962962963,0.9882539955991344,0.5479345411316338,0.9767518806378847,0.3006098771182399,0.2534387113665619,0.3444400327918449,0.30749904760975544,0.393038749120926
143.txt,0.3940042826552463,0.7439724454646155,0.64,0.5,0.6666666666666666,0.25,0.4142011834307692,0.42857142857142855,0.4912280701734349,0.35,0.2727272727275,0.4798222567374632,0.7192781875675912,0.544331053952,0.0,0.32893691312342055,0.5312934474211238,0.0,0.5244438218840001,0.3333333333333333,0.7175234936425137,0.4537313432832,0.5204745503249483,0.1119402985075,0.4605543710007127,0.3052917232022727,0.0,0.36940298507511937,0.037313432835750004,0.22388059701580973,0.5146198830413333,0.1403508771928,0.3409090909093295,0.90909090909,0.090909090909,0.0,0.34090909091,0.0,0.0,0.0,0.333333333333,0.35555555555533336,0.09166666666667812,0.0,0.1749999999995625,0.153846153846,0.230769230769,0.0,0.0769230769231,0.3076923076924,0.1730769230771827,0.0,0.0,0.0,0.423076923077,0.153846153846,0.41666666666774993,0.11538461538459231,0.23076923076853847,0.0769230769231,0.0,0.38461538461550004,0.08333333333333333,0.34615384615429623,0.4326923076921455,0.3510215810530228,0.18461538461527385,0.0,0.2307692307692308,0.0,0.30769230769184613,0.09401709401709403,0.0,0.222222222222,0.1538461538456923,0.0,0.03846153846148077,0.07692307692311154,0.2051282051284,0.4307692307696,0.28205128205164876,0.30769230769199996,0.38461538461550004,0.41025641025653337,0.0,0.2923076923076046,0.19230769230740383,0.410256410256,0.1641025641024,0.41217627822025144,0.6144868722823125,0.23891772107485054,0.22018621469296126,0.6638007405838119,0.14462224642944138,0.693463995385686,0.8227836386730986,0.1974385646756297,0.2727272727272727,0.615384615385,0.735294117647,0.794871794872,0.24754246598987642,0.1213576007586471,0.4,0.2564102564103846,0.2551980749315647,0.09266834800617224,0.23456790123444443,0.27160493827148147,0.8660651590150297,0.8162452258116909,0.6472850683863703,0.06380951248835462,0.7032809264499885,0.1672181782276744,0.10649887752214128,0.15819050869235035
144.txt,0.5974304068522485,0.5246963562750769,0.36571428571456005,0.6,0.3333333333333333,0.2604166666675,0.2962962962963077,0.14285714285714285,0.3730263157888847,0.22727272727275,0.28409090909,0.41049461707087864,0.4791574237508704,0.26666666666666666,0.0,0.3310360397074079,0.5112038172890231,0.3110855084189084,0.3983436781856,0.26666666666666666,0.5520467836250077,0.3873684210528,0.22024291497988135,0.05263157894725,0.24360902255553257,0.3349282296659091,0.17543859649133334,0.17368421052609867,0.0,0.07894736842144737,0.39999999999999997,0.1,0.25714285714337143,0.5,0.1714285714286,0.0857142857142857,0.14285714285725,0.16190476190486983,0.0,0.0,0.272727272727,0.2121212121213333,0.1875000000004297,0.0454545454545,0.07954545454526363,0.375,0.125,0.0833333333333,0.0416666666667,0.1666666666668,0.09375000000023438,0.104166666666625,0.0,0.0,0.296296296296,0.222222222222,0.08024691358024691,0.0,0.44444444444371106,0.259259259259,0.0,0.18518518518500002,0.0,0.0,0.5000000000009376,0.43723731609512834,0.11111111111116444,0.38888888889038886,0.16666666666666669,0.0,0.13888888888883055,0.1358024691358025,0.0,0.28395061728399995,0.11111111111077777,0.0,0.2222222222218889,0.11111111111109442,0.148148148148,0.5037037037040001,0.3395061728398729,0.444444444444,0.09259259259250001,0.19753086419733334,0.074074074074,0.28148148148141106,0.250000000000375,0.518518518518,0.6518518518512,0.3329067615596473,0.48642729651416566,0.19243003908575787,0.22488952230279532,0.5213276529509079,0.238341678757913,0.599339188824297,0.799327382538235,0.15130039228214237,0.4090909090909091,0.566037735849,0.804347826087,0.777777777778,0.1854057317913051,0.11783143920556283,0.5,0.3205128205126923,0.2753165723699037,0.1327641016154891,0.17777777777777776,0.25925925925925924,0.80963726887936,0.7421514956616623,0.5845693448047772,0.034425753780262504,0.7572364730824306,0.21277695206400135,0.22832315490054536,0.30733404673993014
145.txt,0.46466809421841543,0.5804195804196923,0.33032258064512,0.25,0.0,0.37,0.26755852842800004,0.21428571428571427,0.4210526315793352,0.2884615384625,0.28125,0.5030806080246143,0.5053723721863249,0.3333333333333333,0.0,0.5944209482641031,0.47104874710762246,0.2909938476233965,0.427176004528,0.0,0.3973063973060588,0.43636363636319997,0.35664335664474667,0.22727272727275,0.0876623376618067,0.12913223140500002,0.0,0.2812500000002062,0.2556818181825,0.0,0.338624338624,0.126984126984,0.14516129032252742,0.32258064516249996,0.0645161290322,0.2903225806454903,0.241935483871,0.0,0.0,0.09677419354839677,0.230769230769,0.205128205128,0.10576923076922284,0.230769230769,0.20192307692237016,0.2,0.24,0.16,0.04,0.0,0.030000000000075,0.0,0.13000000000012998,0.8533333333333333,0.304347826087,0.260869565217,0.2826086956531159,0.13043478260858477,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.5533536585378459,0.5446761872246669,0.08780487804879512,0.5121951219515122,0.0,0.0,0.10975609756089512,0.0,0.0,0.40650406504066666,0.0,0.121951219512,0.18292682926790851,0.21951219512239026,0.1951219512196,0.5463414634144,0.17886178861814556,0.42276422764266663,0.0,0.5203252032522666,0.0,0.09268292682906439,0.43902439024328044,0.39024390244,0.11707317073168,0.35843787974918156,0.4125146569529266,0.3304730693217922,0.2439306945683203,0.3812905570618257,0.2514918843218621,0.46878113134480137,0.795955207659712,0.23511567078160026,0.36363636363636365,0.682926829268,0.823529411765,0.682926829268,0.18105312114757316,0.09975060429585875,0.22666666666680002,0.3076923076923077,0.2452151729112093,0.09945947417744339,0.20987654321,0.2222222222222222,0.8215574492264689,0.652012913963187,0.7259376484005206,0.03743347670286365,0.5041755143227381,0.14242949331845656,0.24985025067881844,0.12449016179045559
146.txt,0.04282655246252677,0.5443786982246154,0.14222222222208,0.0,0.0,0.45,0.13675213675200001,0.3809523809528571,0.47076023391820404,0.125,0.5625,0.6359898446373308,0.2296396633863092,0.0,0.0,0.9338564729593449,0.3796743835000636,0.359210604053152,0.18856180831640001,0.0,0.5883190883196797,0.4307692307696,0.4023668639071619,0.0,0.0,0.1748251748252273,0.0,0.0,0.19230769230775002,0.0,0.5185185185186666,0.0,0.16666666666641666,0.0,0.0,0.0,0.2777777777775,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2187499999994531,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.222222222222,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.24074074074074073,0.0,0.5625000000003516,0.4387634544751137,0.0,0.2727272727275727,0.0,0.0,0.27272727272686365,0.0,0.0,0.30303030303,0.0,0.0,0.1363636363635818,0.4090909090902954,0.0,0.6545454545456,0.0,0.7272727272733334,0.0,0.0,0.0,0.0,0.5454545454537273,0.0,0.0,0.5728199176641088,0.3440796361401003,0.5487141320391264,0.22621819849238575,0.07654394240994443,0.19157366177070798,0.22810832552411872,0.8969802673025355,0.3360576696424362,0.0,0.545454545455,0.777777777778,0.727272727273,0.1718134347404559,0.06069893396035801,0.0,0.11538461538461539,0.2699554751905756,0.1680222608251042,0.14814814814814814,0.0,0.935604654935498,0.5267509772820519,0.9430754116619596,0.00867208001381762,0.0313341250939868,0.061217517040749736,0.12150669239306074,0.15239049367115595
