filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_adv_sent,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,syn_overlap_sent_verb,syn_overlap_para_noun,lda_1_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,repeated_content_and_pronoun_lemmas
12.txt,0.2525342874183635,0.4432518151012763,0.34621721632520486,0.38628418179030577,0.2940938756547792,0.2684983630276642,0.3211902996927751,0.5123367198840829,0.16239316239290003,0.545454545455,0.5,0.23595505617973284,0.3522837706520218,0.10109565100423934,0.06703146374505486,0.2915724895056579,0.038112522686,0.51724137931,0.41290322580640004,0.079365079365,0.928571428571,0.1171559385942915,0.014778325123142857,0.103448275862,0.26535087719227884,0.049107142857125,0.392857142857,0.24725274725298182,0.1245614035087304,0.01724137931035,0.0689655172414,0.111111111111,0.04081632653057143,0.142857142857,0.0,0.0,0.0,0.3899999999997562,0.07142857142866665,0.214285714286,0.2222222222221951,0.01724137931035,0.0909090909091,0.026785714285791965,0.0,0.0,0.0,0.0,0.285714285714,0.051724137931,0.206896551724,0.35,0.07352941176470588,0.25,0.2920469361145895,0.05517241379320001,0.241379310345,0.196428571429,0.07142857142854546,0.0038314176245222223,0.017543859649105265,0.8877589143525776,0.937558620896519,0.9893172114210763,0.7434782959478822,0.040579022306228014,0.0,0.0,0.11918604651153138,0.41627906976518564,0.0,0.08074935400513888,0.1162790697674,0.13604651162799405,0.40465116278996394,0.0872093023255064,0.0,0.5426356589146667,0.0,0.0,0.0,0.0,0.1288014311264914,0.18438538205899202,0.1162790697674,0.0,0.0,0.0,0.0,0.17926356589189593,0.6288493408858901
265.txt,0.5219298245617848,0.6187044522608898,0.33201907207152903,0.674122352243061,0.8187839530354922,0.29633563462484785,0.21359571905099073,0.7203107658160577,0.7149321266974833,1.0,0.9,0.2009987515602335,0.4087685921822319,0.7395904696662732,0.9519379844935978,0.5703893881043076,0.20394736842105263,0.875,0.6303030303024001,0.30952380952388886,1.0,0.19281914893645738,0.07142857142857142,0.375,0.2619047619042817,0.125,0.714285714286,0.508474576271343,0.1526881720429675,0.0625,0.25,0.130434782609,0.12244897959171427,0.285714285714,0.285714285714,0.0625,0.25,0.443181818181098,0.142857142857,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0714285714285,0.631578947368,0.375,0.75,0.764705882353,0.5462184873941176,0.857142857143,0.5833333333322563,0.325,0.875,0.394736842105,0.3896103896109091,0.05555555555555555,0.07894736842105263,0.9267985354727079,0.9248384471860012,0.8595394494395935,0.8061704933273609,0.5147690655213867,0.5421052631580898,0.0,0.6743421052627466,0.4710526315766769,0.41729323308337446,0.4568713450291667,0.0,0.15394736842118195,0.6105263157893027,0.4934210526312533,0.31578947368294735,0.6140350877193334,0.25175438596395894,0.0,0.3364661654124283,0.4627159501813824,0.437246963562354,0.5216165413529945,0.1315789473684,0.4868421052645535,0.5903786615886413,0.07894736842107158,0.6056358650812235,0.6085526315794586,0.4102746386229339
271.txt,0.4159706034705025,0.6518271585778104,0.2643068313819883,0.6925776680113889,0.7471945417012432,0.21146065447130497,0.38716178650823774,0.8415094339621685,0.4860139860140087,0.833333333333,0.833333333333,0.15316380839763538,0.4248689058950475,0.5506075533666945,0.6685378241121755,0.3433756805809011,0.08906882591105263,0.769230769231,0.3913669064752,0.15740740740722223,1.0,0.16904692509483688,0.043956043956,0.153846153846,0.1309523809523242,0.052083333333375,0.25,0.27243589743566443,0.0622807017543652,0.019230769230775,0.0769230769231,0.0277777777778,0.02380952380951428,0.0833333333333,0.21052631579,0.0384615384615,0.153846153846,0.25657894736808967,0.08333333333333333,0.25,0.40740740740813175,0.03846153846155,0.2,0.06250000000013126,0.0,0.0,0.0,0.0,0.36,0.173076923077,0.538461538462,0.56,0.3431372549029412,0.75,0.3285528031281055,0.1384615384616,0.538461538462,0.245614035088,0.2121212121218182,0.017094017094,0.02631578947368421,0.8691742659174455,0.9344137660789975,0.9455727787176162,0.7131926084336954,0.1875000000002572,0.2926136363636598,0.0,0.1164772727272576,0.0,0.3603896103896104,0.07891414141416667,0.227272727272,0.0,0.0,0.2556818181823722,0.1363636363635709,0.6818181818200001,0.6522727272721706,0.0,0.8717532467529395,0.4419847328250594,0.377622377622184,0.3603896103898318,0.227272727272,0.14015151515170016,0.28252262443465886,0.0,0.3400813905375738,0.8058712121231393,0.5237893607721901
259.txt,0.41463691933344926,0.699163891188225,0.4279825293235804,0.5386715195623561,0.5148832255216608,0.3315188528944604,0.5522734982597834,0.5176374077108787,0.554376657824428,0.708333333333,0.666666666667,0.23595505617973284,0.42452904238661543,0.6121774018637285,0.7266615232009288,0.5955678670367447,0.2631578947368421,1.0,0.5764705882352,0.38888888888888884,1.0,0.4832094334790175,0.23214285714285712,0.625,0.39111111111017405,0.28571428571375,0.857142857143,0.44505494505444426,0.32870370370365987,0.15625,0.625,0.1875,0.24489795918371426,0.714285714286,0.333333333334,0.125,0.375,0.29545454545406535,0.19047619047633335,0.428571428571,0.5146198830396634,0.25,0.277777777778,0.5357142857158393,0.0,0.0,0.333333333333,0.0714285714285,0.636363636364,0.21875,0.75,0.555555555556,0.2100840336135294,0.714285714286,0.4895104895107756,0.25,0.875,0.25641025641,0.25974025974,0.09722222222222221,0.0,0.9299547880570267,0.0,0.0,0.8780812172003053,0.39091693015306617,0.38685446009370716,0.10328638497660331,0.962441314553317,0.33615023474115546,0.33501006036282077,0.3260302556083333,0.0,0.5492957746494693,0.9802816901408975,0.7746478873241127,0.0,0.6885758998466667,0.8084507042256324,0.7699530516442319,0.6002682763256914,0.35645629502232495,0.46803900325059256,0.44668008048252406,0.093896713615,0.579029733960979,0.5423491173291821,0.11267605633804509,0.5484551212188955,0.2026604068862193,0.5157161464874552
267.txt,0.26464728787522396,0.6618975987542832,0.32252540828102294,0.7590705907495097,0.5158698710775066,0.10547872456559026,0.41000959316194585,0.44945382323642225,0.6515837104071376,0.962962962963,0.571428571429,0.13620169909552604,0.33235192573331146,0.5706840207331303,0.7874407176729452,0.609561152164385,0.27485380116947367,0.888888888889,0.5664596273296,0.37254901960777775,0.882352941176,0.3559738134223387,0.16666666666714286,0.777777777778,0.2509920634922908,0.16911764705875,0.823529411765,0.47390109890058696,0.5052434456914284,0.26388888889,0.722222222222,0.222222222222,0.3025210084028571,0.705882352941,0.0392156862746,0.0138888888889,0.0555555555556,0.06770833333334518,0.039215686274666664,0.117647058824,0.0,0.0,0.0,0.0,0.0526315789474,0.0555555555556,0.166666666667,0.0882352941175,0.4,0.16666666666675,0.444444444444,0.655172413793,0.328719723182353,0.647058823529,0.5706771860608795,0.344444444444,0.722222222222,0.333333333333,0.3850267379672727,0.04320987654322222,0.14285714285736842,0.9307603582304697,0.892953799817005,0.9675251739859656,0.8198210701039772,0.19564891971447826,0.27701711491464354,0.053789731051373794,0.4009779951100696,0.08753056234700621,0.25200838281552346,0.2716653083402778,0.0977995110024,0.11442542787292244,0.11344743276268418,0.2933985330073533,0.2933985330069653,0.84759576202,0.1871230643844822,0.10024449877762039,0.1875654907438725,0.37336643087797783,0.5958247131834842,0.3489346838985956,0.24449877750600002,0.12061939690308063,0.29022336788804226,0.11735941320292696,0.3908901016961304,0.1507742461288508,0.44917929113248867
273.txt,0.33082469808293447,0.6076170619014385,0.3720000411148434,0.4476460081549489,0.4034470913899456,0.2909687030246561,0.4700583362873647,0.4406215316305302,0.6466346153848328,0.636363636364,0.5,0.17948717948688908,0.2589285714291963,0.6981353767573184,0.9356312292326256,0.35526315789485596,0.15789473684210525,1.0,0.45,0.3125,1.0,0.31480677377525607,0.15873015873,0.666666666667,0.39855072463766783,0.3125,0.875,0.254745254744902,0.25724637681155993,0.138888888889,0.333333333333,0.232558139535,0.3571428571428571,0.75,0.0645161290322,0.02777777777775,0.111111111111,0.21666666666598955,0.16666666666666666,0.5,0.2222222222221951,0.0555555555555,0.2,0.18750000000046876,0.25,0.333333333333,0.363636363636,0.25,0.304347826087,0.1944444444445,0.666666666667,0.52380952381,0.40441176470588236,0.75,0.35897435897485597,0.24444444444400004,0.888888888889,0.311475409836,0.4318181818181818,0.07407407407411111,0.03508771929826316,0.8962707386825919,0.8590055801472991,0.9776841957506134,0.8395058334874822,0.28743001625494746,0.18230088495521624,0.48672566371708675,0.2721238938054776,0.0,0.10524652338833382,0.24582104228055554,0.0,0.0,0.20530973451300333,0.13274336283173363,0.10619469026535504,0.38348082595866667,0.3386430678454946,0.0,0.45259165613021834,0.2947105316496805,0.392103471749442,0.0,0.265486725664,0.21828908554584495,0.0874144075602225,0.42477876106217,0.3120800712624362,0.40929203539845926,0.6478519110832383
10.txt,0.6005172461495182,0.6078054487711113,0.4721423497182773,0.49631629927635235,0.6796340593404172,0.48259973134286155,0.34025203854681974,0.6477987421385043,0.6923076923081894,0.833333333333,0.75,0.55056179775271,0.5795068027215025,0.7196303808877449,0.9286207690535377,0.3233082706765726,0.18421052631578946,1.0,0.8,0.05555555555555555,1.0,0.19281914893645738,0.14285714285714285,0.5,0.0,0.0,0.0,0.32051282051295366,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538462,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.9967671962948486,0.9926379231638935,0.0,0.5898603389552575,0.958787398456139,1.0,0.21359223300997363,0.0,0.34757281553350095,0.6927877947302429,0.4045307443361111,0.388349514564,0.0,0.22524271844645782,0.14563106796112718,0.4660194174764272,0.5177993527506667,0.18576051779928834,0.0,0.24826629681002446,0.8750759653175321,0.5377147124719908,0.1539528432731784,0.776699029126,0.0,0.7412028291533458,0.34951456310653983,0.7892560562998663,0.35922330097144256,0.40126435170398045
38.txt,0.3719944834599157,0.5553187735641156,0.20587082121911138,0.3263106320442195,0.5170886685275716,0.3674927052814025,0.4766030392880085,0.5245283018865052,0.5476923076925859,0.733333333333,0.625,0.2569288389516841,0.2150031887758161,0.5187886825826244,0.6279069767418388,0.43960620977033027,0.10150375939842105,0.571428571429,0.48524590164000003,0.15811965811944442,0.769230769231,0.2985586822242319,0.06122448979585714,0.285714285714,0.29999999999908333,0.0865384615385,0.307692307692,0.2847152847148905,0.2629629629624546,0.03571428571425,0.142857142857,0.214285714286,0.06593406593399999,0.230769230769,0.25,0.0535714285715,0.214285714286,0.29545454545406535,0.102564102564,0.230769230769,0.17460317460320565,0.0357142857143,0.153846153846,0.11538461538478847,0.0,0.0,0.0,0.0,0.307692307692,0.14285714285725,0.428571428571,0.478260869565,0.24886877828058826,0.615384615385,0.5128205128196843,0.1428571428572,0.428571428571,0.4,0.19580419580363637,0.023809523809555554,0.0,0.7941077914222251,0.9483546635792673,0.9852823862002884,0.7743744243721742,0.5521903028731764,0.262420382165857,0.7006369426767007,0.7834394904464475,0.4560509554138212,0.20200181983665916,0.6192498230708334,0.1273885350318,0.5961783439503562,0.7388535031849499,0.6687898089161657,0.0,0.42462845010600003,0.24373673036108365,0.0,0.32575068243894356,0.5567656926148371,0.9877511024006185,0.6060054595090164,0.254777070064,0.9426751592377427,0.6579531371620019,0.38216560509615294,0.6314946728151234,0.6284501061547951,0.6212510024855771
139.txt,0.3223737298883317,0.42351447380514173,0.3146563009825092,0.8474222685834176,0.6531369339880305,0.11247494560851734,0.16284790080204758,0.7443700547771288,0.4381270903005765,0.933333333333,0.636363636364,0.10112359550542001,0.25323783359450386,0.5843357391083068,0.8313613491123588,0.6733362331452147,0.23684210526315788,1.0,0.6808510638304001,0.31746031746055553,1.0,0.23372018052911406,0.08928571428571427,0.5,0.2875816993460936,0.1428571428575,0.857142857143,0.6387362637355235,0.0,0.0,0.0,0.0588235294118,0.04081632653057143,0.142857142857,0.5,0.15625,0.5,0.4062499999997461,0.19047619047633335,0.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.2142857142855,0.75,0.375,1.0,0.916666666667,0.46218487395,1.0,0.6461538461534484,0.30000000000000004,1.0,0.413793103448,0.31168831168909095,0.16666666666666666,0.0,0.9043494454018219,0.0,0.0,0.845039861783089,0.6472808776694063,0.83352601156019,0.0,0.35549132947904005,0.0,0.8249380677168965,0.6422607578680556,0.34682080924799996,0.6763005780342763,0.268208092484884,0.43352601155978326,0.0,0.46242774566466666,0.11059730250476645,0.0,0.1478117258464145,0.8512465251778434,0.5762561138284121,0.7332782824112134,0.34682080924799996,0.0,0.8729108361879765,0.0,1.0,0.8198458574213199,0.6243671996502482
111.txt,0.36815604637370114,0.5809991053086456,0.21523441542656507,0.6396724294816867,0.6933987997827301,0.2130069597794652,0.4049153218901742,0.8286588475268399,0.6657824933691288,0.705882352941,1.0,0.1594290920130949,0.3825801749269983,0.7154457597060047,0.9279069767440014,0.5835815954982634,0.26973684210526316,1.0,0.6303030303024001,0.4126984126983333,1.0,0.3470744680856233,0.1607142857142857,0.875,0.24264705882246443,0.16071428571375,1.0,0.4532967032963642,0.13523809523807045,0.0625,0.25,0.0714285714286,0.08163265306114285,0.285714285714,0.275862068966,0.125,0.5,0.24999999999959377,0.19047619047633335,0.571428571429,0.3492063492059224,0.125,0.166666666667,0.2142857142860357,0.0,0.0,0.0,0.0,0.608695652174,0.4375,0.875,0.75,0.6302521008411766,0.857142857143,0.5982905982907086,0.375,0.875,0.333333333333,0.3896103896109091,0.08333333333333333,0.017543859649105265,0.892301409747598,0.8228057621538192,0.5472875995938857,0.7755857384743301,0.2855122246917943,0.3569306930688643,0.0,0.5074257425735217,0.17722772277181287,0.314002828854314,0.20627062706250002,0.09900990099,0.3475247524752475,0.11485148514829893,0.0,0.0,0.6270627062706667,0.37887788778817766,0.0,0.5063649222059566,0.3786108381830348,0.054836252855986506,0.07850070721345401,0.29702970297,0.0,0.3315263653067658,0.0,0.3968108495231372,0.4579207920798246,0.3867181315238608
105.txt,0.40618713557787467,0.7631230515446519,0.4873844283777846,0.8960593546598168,0.6524438502264328,0.16227986866787625,0.3260369634065412,0.57900943396201,0.6618962432924387,0.9375,0.736842105263,0.07865168539324428,0.22753387069221348,0.7171090713650066,0.9479472756310292,0.2940323249080278,0.06680161943315789,0.769230769231,0.3107438016528,0.10444444444444444,0.96,0.08752074845330056,0.021978021978,0.153846153846,0.09649122807015291,0.035,0.28,0.27327935222643335,0.11093749999989647,0.02884615384625,0.115384615385,0.0862068965517,0.05714285714285714,0.2,0.046511627907,0.009615384615375,0.0384615384615,0.07926829268291295,0.026666666666666665,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512195121951,0.201923076923,0.769230769231,0.625,0.29411764705882354,0.84,0.4970414201175402,0.1846153846154,0.769230769231,0.309278350515,0.21818181818181817,0.008547008547011112,0.0,0.7656492588633605,0.0,0.0,0.7449876341803368,0.09567698046964099,0.1845878136199757,0.0,0.2204301075259008,0.0,0.22734254992304165,0.3484667463166667,0.358422939068,0.16774193548399174,0.16630824372740566,0.2688172043008656,0.08602150537625118,0.38231780167266666,0.13715651134994086,0.14695340501811513,0.09165386584738072,0.2602150537636406,0.3970223325059946,0.45468509984536226,0.645161290322,0.0,0.2712337209495117,0.04301075268817721,0.344066078904656,0.41995221027497,0.5061348139903926
104.txt,0.42658819413205895,0.6097303626571913,0.4215620351684226,0.6614569394634162,0.6039279869067135,0.28541670481880593,0.4642244669902045,0.6112495550014256,0.4048582995948278,1.0,0.909090909091,0.1501532175686921,0.37121902332328566,0.7480378753344548,1.0,0.5501599302127685,0.15438596491210524,0.733333333333,0.4938271604944,0.19841269841277775,0.785714285714,0.34985742487541466,0.10476190476185714,0.6,0.21317829457265566,0.08928571428575,0.571428571429,0.38908765652985033,0.2629629629624546,0.08333333333325,0.333333333333,0.102564102564,0.08163265306114285,0.285714285714,0.3125,0.08333333333325,0.333333333333,0.2801724137921999,0.11904761904766666,0.357142857143,0.0,0.0,0.0,0.0,0.1,0.0666666666667,0.111111111111,0.0357142857143,0.48,0.2,0.533333333333,0.695652173913,0.33613445378235296,0.642857142857,0.5067873303163035,0.213333333334,0.533333333333,0.316666666667,0.24675324675272728,0.08888888888888889,0.03157894736842105,0.742185347936875,0.7579783658141906,0.9199047548344077,0.7315874669664397,0.09237379162178641,0.13552631578900748,0.0964912280702565,0.2697368421042786,0.0,0.13909774436086053,0.3045808966861111,0.1754385964912,0.41052631578935056,0.10175438596480646,0.1973684210519013,0.31578947368294735,0.6140350877193334,0.33567251461924974,0.3596491228075354,0.22431077694230078,0.253676175170636,0.3886639676107352,0.2086466165405635,0.1754385964912,0.0,0.14832896721446748,0.10526315789476211,0.3415816983028511,0.2975146198834142,0.48339448216954994
110.txt,0.2615176151773593,0.5745543746510147,0.3441869311670003,0.6801780027301803,0.4544785920670126,0.15051045364257842,0.3864027290984904,0.4148040638599486,0.4844517184949326,1.0,0.6,0.10112359550542001,0.2243814978823166,0.3750502371191309,0.6458588331251409,0.43064138078079833,0.1455108359131579,0.705882352941,0.51948051948,0.26041666666666663,0.8125,0.2651263297876289,0.09243697478985714,0.411764705882,0.2727272727279394,0.140625,0.5,0.34615384615371303,0.22903225806433292,0.08823529411775,0.294117647059,0.189655172414,0.19642857142857142,0.5,0.186046511628,0.05882352941175,0.176470588235,0.24374999999984764,0.125,0.25,0.0,0.0,0.0,0.0,0.1,0.0588235294118,0.1,0.03125,0.388888888889,0.20588235294125,0.588235294118,0.69696969697,0.4227941176470588,0.8125,0.4547008547003355,0.223529411764,0.529411764706,0.333333333333,0.3181818181818182,0.03267973856211111,0.013157894736842105,0.8262268022104216,0.5707375337487208,0.8054971852866195,0.7785126743753092,0.3658536585371491,0.43066202090586664,0.0,0.7857142857138465,0.24947735191587983,0.22100547536085674,0.5323267518388889,0.1393728222996,0.08153310104534753,0.24250871080178663,0.47038327526076484,0.41811846689966553,0.8130081300800001,0.9999999999999999,1.0,0.7127924340459533,0.37233289890210075,0.5403377110695285,0.331508213040363,0.34843205575,0.1718931475030119,0.35934223595653914,0.20905923345008365,0.43692181339838015,0.32229965156845564,0.6309276320530449
138.txt,0.3027144374006482,0.6606759693005544,0.48836631223574645,0.6925776680113889,0.41137123745714066,0.20586450193400102,0.37480144022118256,0.48080676642708275,0.4125874125883613,0.666666666667,0.647058823529,0.1064111037668123,0.2963387059365535,0.5895700297987951,0.8391977176428442,0.3963133640549345,0.1333333333331579,1.0,0.3921568627456,0.19841269841277775,1.0,0.2759038228682939,0.10476190476185714,0.466666666667,0.21937321937281715,0.125,0.571428571429,0.32451923076910594,0.1856209150324601,0.06666666666675,0.266666666667,0.0851063829787,0.08163265306114285,0.285714285714,0.2,0.06666666666675,0.266666666667,0.21381578947286636,0.11904761904766666,0.357142857143,0.3666666666665852,0.1,0.2,0.2142857142860357,0.0,0.0,0.0714285714286,0.0357142857143,0.47619047619,0.16666666666675,0.666666666667,0.6,0.25210084033617647,0.714285714286,0.44343891402649627,0.1866666666666,0.8,0.25,0.20779220779272728,0.05185185185188889,0.21052631578947367,0.9080889678820941,0.9828782282532632,0.9953184822438429,0.8024228384290178,0.26184200617550946,0.26605166051671614,0.0,0.2269372693724479,0.39630996309873795,0.20479704797081907,0.4612546125458334,0.0738007380074,0.6907749077508908,0.5136531365305881,0.16605166051641698,0.08856088560880916,0.639606396064,0.3530135301342328,0.15129151291541207,0.37743806009546765,0.26938396101556517,0.5722395685497669,0.29256721138551434,0.29520295203,0.1820418204184354,0.33731278489281336,0.08856088560891544,0.35680622360173514,0.3868388683892368,0.6957595798599471
39.txt,0.6705232436938452,0.614878519443677,0.3183195943452035,0.18387345138846856,0.6816263244044619,0.6993434075223379,0.6040838331430844,0.5773584905652542,0.4125874125883613,1.0,1.0,0.31460674157297713,0.31441326530631314,0.7352064708386243,0.8197674418600043,0.43403028118311626,0.10526315789473684,0.714285714286,0.3428571428576,0.1388888888888889,0.833333333333,0.26443768997004274,0.06122448979585714,0.285714285714,0.2696078431362753,0.104166666666625,0.5,0.23668639053221668,0.3641025641018602,0.0714285714285,0.285714285714,0.153846153846,0.095238095238,0.333333333333,0.2,0.03571428571425,0.142857142857,0.5416666666657864,0.16666666666666666,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538461538,0.21428571428575,0.714285714286,0.5,0.29411764705882354,0.833333333333,0.689230769230345,0.22857142857200002,0.714285714286,0.333333333333,0.24242424242363636,0.015873015873,0.0,0.8539977973609332,0.26442304817677814,0.0,0.7314087712822112,0.3658536585371491,0.37682926829301955,0.0,0.24999999999948755,0.4365853658522527,0.29006968641176867,0.33875338753333334,0.243902439024,0.0,0.28292682926759105,0.0,0.2926829268285659,0.4065040650406667,0.2333333333328231,0.0,0.31184668989494474,0.37233289890210075,0.4052532833024234,0.19337979094034388,0.487804878048,0.0,0.35934223595653914,0.14634146341445856,0.37136829638489965,0.07520325203247522,0.2600565735516473
11.txt,0.5600664767332403,0.6385125086044501,0.522863165142325,0.6925776680113889,0.709375730651549,0.3572296662451118,0.19014084507028162,0.683018867924337,0.6153846153852367,1.0,0.857142857143,0.15730337078648854,0.4113987058237161,0.6325061768168543,0.863975427821047,0.7053998632943402,0.2526315789473684,1.0,0.6620689655168001,0.3333333333333333,1.0,0.6170212765966636,0.2571428571428571,0.8,0.3666666666663611,0.21875,0.75,0.5408653846151766,0.563492063490974,0.25,0.8,0.222222222222,0.2857142857142857,0.75,0.375,0.15,0.6,0.29545454545406535,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.25,0.125,0.666666666667,0.3,0.8,0.857142857143,0.4411764705882353,1.0,0.7897435897438215,0.44000000000000006,1.0,0.4,0.4545454545454546,0.06666666666666667,0.0,0.7786846963462427,0.0,0.0,0.8551965567660121,0.26303854875276994,0.28611111111127135,0.0,0.3796296296290792,0.33148148148097095,0.4404761904769834,0.5144032921805556,0.37037037037000003,0.43333333333333335,0.42962962962882195,0.2777777777773611,0.22222222222206223,0.6172839506173333,0.0,0.0,0.0,0.43104325699830365,0.5128205128204276,0.7341269841266128,0.7407407407400001,0.2283950617286417,0.5658203452338006,0.0,0.4699413627093701,0.05709876543216043,0.3046570868339473
272.txt,0.6273504273518392,0.889096028491065,0.6927492948421037,0.7171847556975557,0.6724467739814167,0.4416827002605375,0.3777798369159542,0.6520938794290729,0.7149321266974833,0.714285714286,0.857142857143,0.6957649092484142,0.6814658555723969,0.7942611428079891,0.8955173576013609,0.11093911248708586,0.05263157894736842,0.4,0.2666666666672,0.2361111111111111,0.5,0.0,0.0,0.0,0.1388888888888176,0.15625,0.25,0.12474012473995204,0.0,0.0,0.0,0.0588235294118,0.14285714285714285,0.25,0.0,0.0,0.0,0.20312499999987305,0.16666666666666666,0.25,0.0,0.0,0.0909090909091,0.18750000000046876,0.0,0.0,0.0,0.0,0.1,0.05,0.2,0.2,0.14705882352941177,0.25,0.05128205128196844,0.04000000000000001,0.2,0.0952380952381,0.18181818181818182,0.0,0.0,0.9921964438985594,0.9908939139285372,0.9677820151970716,0.6992213476817377,0.43906705539441243,0.5149999999998764,0.15714285714307716,0.1464285714285641,0.0,0.3964285714289679,0.09920634920638889,0.1428571428572,0.16714285714309113,0.16571428571420618,0.3214285714288393,0.0,0.5714285714286667,0.5466666666657992,0.5857142857146371,0.365306122448583,0.5066957470015079,0.0791208791208913,0.0,0.1428571428572,0.3523809523809524,0.39822236586963344,0.0857142857143543,0.5037864007523258,0.22023809523840357,0.38472286912008424
201.txt,0.32171240066001283,0.8493240652435565,0.4785439207768869,0.7219694671920882,0.4569402228982241,0.23300584174182498,0.5428773789163879,0.5294811320751875,0.4740608228980929,0.766666666667,0.789473684211,0.16604244694073417,0.3306434818832727,0.6342703235840408,0.9045125519758024,0.29588990143229216,0.08466819221947368,0.695652173913,0.384,0.16666666666666666,0.818181818182,0.1851063829789991,0.055900621117999996,0.347826086957,0.22602739726031162,0.10227272727275,0.5,0.23249138920721826,0.19398907103817895,0.054347826087,0.217391304348,0.133333333333,0.10389610389599999,0.318181818182,0.093023255814,0.021739130434775,0.0869565217391,0.12187499999992382,0.045454545454666664,0.136363636364,0.0814814814813819,0.0217391304348,0.1,0.10227272727325569,0.0526315789474,0.0434782608696,0.0526315789474,0.02272727272725,0.322580645161,0.108695652174,0.391304347826,0.551724137931,0.21390374331558823,0.5,0.35897435897485597,0.1304347826086,0.434782608696,0.275862068966,0.19834710743818185,0.048309178743999995,0.05263157894736842,0.8849656310333024,0.8121937556232603,0.9934661485492291,0.7505075275180438,0.2267722878626877,0.3388157894735487,0.0,0.2697368421042786,0.0,0.2868890977445226,0.41118421052638887,0.0,0.23092105263177293,0.1526315789472097,0.3453947368423273,0.07894736842097685,0.592105263158,0.314692982456862,0.40460526315847734,0.1682330827067256,0.2916834069908505,0.40080971659891673,0.26080827067729007,0.1973684210526,0.3245614035080579,0.37724755894269046,0.03947368421053579,0.40759523999763236,0.12171052631613838,0.5452651190149109
