"filename","KF_Freq_AW","KF_Freq_AW_Log","KF_Ncats_AW","TL_Freq_AW_Log","Brown_Freq_AW","Brown_Freq_AW_Log","KF_Freq_CW","KF_Freq_CW_Log","TL_Freq_CW","TL_Freq_CW_Log","Brown_Freq_CW","Brown_Freq_CW_Log","MRC_Concreteness_AW","MRC_Meaningfulness_AW","MRC_Concreteness_CW","Kuperman_AoA_AW","Brysbaert_Concreteness_Combined_AW","Brysbaert_Concreteness_Combined_CW","SUBTLEXus_Freq_AW","SUBTLEXus_Range_AW","SUBTLEXus_Range_AW_Log","SUBTLEXus_Freq_CW","SUBTLEXus_Freq_FW","BNC_Spoken_Bigram_Normed_Freq","BNC_Spoken_Bigram_Normed_Freq_Log","BNC_Written_Bigram_Freq_Normed","BNC_Written_Bigram_Freq_Normed_Log","BNC_Spoken_Bigram_Proportion","BNC_Spoken_Trigram_Proportion","BNC_Written_Trigram_Proportion","COCA_Academic_Range_AW","COCA_Academic_Range_Log_AW","COCA_Academic_Range_CW","COCA_Academic_Frequency_CW","COCA_Academic_Range_Log_FW","COCA_fiction_Range_AW","COCA_fiction_Range_CW","COCA_fiction_Range_Log_FW","COCA_news_Range_Log_AW","COCA_academic_bi_prop_10k","COCA_Fiction_Bigram_Frequency","COCA_Fiction_Bigram_Range","COCA_fiction_bi_MI","COCA_fiction_bi_MI2","COCA_fiction_bi_DP","COCA_fiction_bi_prop_10k","COCA_Magazine_Bigram_Range","COCA_Magazine_Bigram_Frequency_Log","COCA_spoken_Bigram_Range","COCA_spoken_bi_MI2","COCA_academic_tri_prop_60k","COCA_fiction_tri_DP","COCA_fiction_tri_2_DP","COCA_fiction_tri_prop_10k","COCA_magazine_tri_DP","eat_types","eat_tokens","USF","McD_CD","Sem_D","eat_types_CW","eat_tokens_CW","USF_CW","Sem_D_CW","USF_FW","McD_CD_FW","All_AWL_Normed","All_AFL_Normed","Spoken_AFL_Normed","Ortho_N","Phono_N","OG_N","OG_N_H","Freq_N","Freq_N_P","OLD","OLDF","PLD","PLDF","Freq_HAL_CW","Phono_N_CW","OG_N_CW","OG_N_H_CW","Freq_N_P_CW","OLDF_CW","PLDF_CW","BG_Mean","LD_Mean_RT","LD_Mean_RT_SD","LD_Mean_Accuracy","WN_Mean_RT","WN_Mean_Accuracy","BG_Mean_CW","LD_Mean_RT_SD_CW","WN_Mean_RT_CW","WN_SD_CW","lsa_average_top_three_cosine","lsa_average_all_cosine","aoe_index_above_threshold_40","content_poly","poly_noun","poly_verb","poly_adj","poly_adv","hyper_noun_S1_P1","hyper_noun_Sav_P1","hyper_verb_S1_P1","hyper_verb_noun_s1_p1"
"122.txt",0.330254933713788,0.319790017580882,0.341977915528396,0.140736635725734,0.164741635349975,0.279553241984965,0.121852279556642,0.210684306320462,0.100792593613989,0.160781421838098,0.0633561728286691,0.172574881588945,0.342309946653388,0.42633190701231,0.563973422463516,0.601570511079258,0.55982082962578,0.680272045102339,0.150041478352331,0.405257369704268,0.48214802290138,0.146637770743258,0.105714049565284,0.176727509785164,0.0344002814835318,0.217561331752388,0.273408212616832,0.371467805264656,0.154111338100283,0.164794829965988,0.530753105112604,0.554308977520089,0.398713190574919,0.19005178052802,0.803922340366016,0.284063956129853,0.228040489443797,0.506369598367097,0.486311158259765,0.406228392843569,0.234942570958403,0.111448474824525,0.742239595084518,0.369163114179847,0.316429683831166,0.156272860139617,0.308678255506235,0.17152265818808,0.103166366532163,0.423316028122651,0.433566433567984,0.601119900505166,0.491144844055534,0.052498596294438,0.437223561118001,0.695890475965242,0.697833523376972,0.170921761693056,0.706935424433519,0.566285470153945,0.651107288356992,0.612961913396418,0.140291748486573,0.491677230620655,0.243296293831858,0.664565166896117,0.112380952380911,0.24,0,0.44226981846563,0.306882869842527,0.382769019227697,0.308758929823317,0.236584543590155,0.352728042175251,0.514430459804144,0.305695744036854,0.483864908199605,0.367771745459413,0.159164834641111,0.377803464667336,0.34928492849224,0.24975343683715,0.411487259694312,0.269550830407689,0.359016884486503,0.580407685519026,0.549296527803437,0.305948209267076,0.736111111111857,0.49525401016496,0.733798519182514,0.598096631561749,0.36815375028223,0.480314109567519,0.477349317228151,0.441460580624582,0.334365609058501,0.427668473219026,0.286304604485945,0.508947368420309,0.182764058774386,0.238390092879412,0.264227642276829,0.333702378924775,0.365755749233696,0.772117962463252,0.61121212121206
"123.txt",0.370890390924866,0.598305612052767,0.697510850822272,0.574786374965957,0.474753480064285,0.602935071580345,0.3747565078621,0.618194343488887,0.570694844007298,0.653908496004781,0.388929567962102,0.505707635658266,0.393825710648052,0.5901823833124,0.272546643328951,0.475612369319281,0.345755968594295,0.303438186632274,0.55533875358471,0.627929904685836,0.644192396391995,0.584104830821156,0.581336873226503,0.210837145267786,0.344822775335898,0.202781990139403,0.414153858183772,0.633470386116921,0.384687125284517,0.345168688087426,0.533007011307546,0.638367268752787,0.540279556072811,0.343767891764524,0.512647724853095,0.64075616764268,0.59436213202985,0.728427334028663,0.618905719568315,0.529689963215396,0.306761005476344,0.476647128358101,0.489667528574109,0.560261260441329,0.279430415040879,0.544488706314011,0.368579733291206,0.364368212821603,0.255128613928898,0.428264477449394,0.359420289854996,0.136591676960812,0.329173172811372,0.219728224805832,0.0745515229020259,0.399094760774013,0.726319613322175,0.213856580458446,0.552754818235189,0.47765151372778,0.379683439368733,0.813920483343435,0.138099110039941,0.539894953225986,0.315883231814159,0.63642302907474,0.254310344827113,0.108620689654999,0.175287356321392,0.207863122570495,0.283172322307709,0.190726204368666,0.392517112038,0.184286449491864,0.411516231039391,0.53137169419799,0.464619823300382,0.416717590700745,0.474313144627732,0.38191978458043,0.480131937912743,0.15163182984922,0.353907131014094,0.50876546065719,0.485572170694849,0.57381248915897,0.622831054505005,0.712820650747709,0.549415773990244,0.549503849057629,0.587648540901185,0.684440354661362,0.468441783544512,0.521221808083673,0.555809673842699,0.69032472616135,0.359500190764854,0.354352614741046,0.422599771186702,0.367103235747259,0.652000000000252,0.228906940594251,0.313725490195882,0.353658536585366,0.504449838187996,0.37111670930468,0.401234255650272,0.476181166502511
"124.txt",0.44803214148527,0.0955805463576986,0.0361748200863294,0,0.214314007864809,0.0392522950056238,0.0474584152344281,0.0852154720816349,0.0278255152441707,0.0967484814912112,0.0409223895582408,0.0155041121268258,0.691826531106177,0.453015384457733,0.894350252025981,0.7479419172345,0.645344463148284,0.854595689135214,0.190884513301282,0.11843224885537,0.305653054064099,0.0671250022714747,0.343014376667388,0.138138391021504,0.054092423781023,0.165346275044831,0.275801926837964,0.420207399101983,0.194666953389774,0.202787556165943,0.324824106977457,0.536951026211602,0.369612747772148,0.148077599081742,0.703361607515153,0.0305399118964382,0.0909746562843979,0.523362733024448,0.337281989199204,0.676300578035036,0.138778266012056,0.0456800572627863,0.772157592715013,0.398676646487059,0.379530207100247,0.114476939035771,0.235441168281696,0.269125096294085,0.0309894212656147,0.459877545432289,0.514194577352003,0.0446718071451999,0.609118159358523,0.0261237034190605,0.170258181328698,0.811395421355246,0.707932888090746,0.481386038298014,0.618760272258113,0.367725144866235,0.882974722359536,0.910205090721633,0.19541693631901,0.389670642206156,0.319577388476612,0.468547988042807,0.608247422680425,0.51958762886635,0.419243986254704,0.263495276653623,0.206247667463335,0.356976482302703,0.243102461328526,0.0959645088041263,0.100675457148371,0.686303575571576,0.123854927811792,0.669083347743441,0.0996993500163272,0.120245471489383,0.218632851440838,0.250618811881374,0.257815717237436,0.203816325194692,0.127058489493284,0.114887239677101,0.611579051034498,0.472992327966356,0.364107046007105,0.828125000000838,0.571903025746295,0.657869643274701,0.733889141058228,0.470060400362734,0.535342501252288,0.36480476736847,0.453893833538217,0.377636124291914,0.491534820748243,0.168372032008499,0.387999999999388,0.194991922455857,0.176470588235294,0.203252032520732,0.37450557353419,0.349296549768242,0.350670241285919,0.700848484848326
"125.txt",0.319995538120564,0.503662438269047,0.558030221166096,0.422290127469333,0.224125867332249,0.452395099000686,0.236708643794097,0.484571733489865,0.212696776352511,0.451018114771456,0.184359902438551,0.396551357503022,0.280444717941637,0.369469299748306,0.469784777338572,0.547335186766858,0.50714863689382,0.55366890209761,0.253817788272916,0.581304881714749,0.638652823994392,0.3355146819617,0.189634429373734,0.167750749765445,0.355479360840759,0.201265085506189,0.557014142896822,0.561884981511395,0.437902701601791,0.362934720035582,0.725228438685189,0.750351571460542,0.644594232353461,0.325375023622906,0.635782146265761,0.536713110335501,0.479850678346882,0.457478290160872,0.656344277844318,0.682689382415521,0.161582533831109,0.294927489268742,0.630234360119346,0.54117533668109,0.427165997185988,0.420573857241453,0.431883190202962,0.464762666350203,0.304645936574468,0.54579813229133,0.5730027548222,0.208619385849097,0.538581510275177,0.163288816412877,0.327323906984246,0.60308276379182,0.562475139880131,0.409460923617121,0.602449391507906,0.734318657044405,0.619689631351312,0.699893771157797,0.249908027900505,0.727509770050244,0.34288317096713,0.74408358231124,0.206413994169453,0.293877551020704,0.118561710398706,0.478471814369624,0.319888998454574,0.462406733911535,0.374163231505701,0.196790252026778,0.291712786564526,0.402597461795227,0.361648263733468,0.412529087811091,0.413302327316361,0.282981784934486,0.429529744125232,0.403815250634306,0.25240706460814,0.327721997926444,0.354927921735031,0.398236459173757,0.444085110898364,0.529151379464309,0.375396717706877,0.631009797688517,0.368931321361821,0.697966757429413,0.502077333827047,0.512309276669798,0.411247404778219,0.502232061922809,0.310895686734316,0.317131983259755,0.339657493368411,0.364813942533622,0.526000000000126,0.311184292286114,0.204991087344118,0.541463414634146,0.225997842503534,0.242878493662731,0.432089090533463,0.474837261505058
"127.txt",0.819678685722641,0.890046968486357,0.703089208168433,0.857318761139322,0.867357718775703,0.802721529467537,0.38839406044588,0.659478379833309,0.598422707895134,0.768652751357907,0.337809886580636,0.489990488096655,0.886808980045819,0.678871913171832,1,0.24147125236086,0.454210763546485,0.933543471408744,0.821204313601992,0.664150780011667,0.623615955155176,0.422757831638861,0.89970351383064,0.439085922498132,0.446538649884329,0.401580994761181,0.703530827413157,0.837488789238428,0.993991467886203,1,0.472659688504063,0.52931091729842,0.334313808559619,0.230543552395602,0.760030052783016,0.853590738808694,0.777717237044652,0.931465199190967,0.517863858432233,0.639356622268103,0.576122254078746,0.858707221269471,0.447754532298981,0.860758591041588,0.451137479122284,1,0.566944856375515,0.70317841426826,0.319251527413442,0.500323354790894,0.718360071300538,0.563684909889936,0.471299895975105,1,0.598958389469775,0.340435628535431,1,0.317726698157076,0.434778663191628,0.422058238248656,0.164938337603619,1,0.448566098951102,0.317307181802084,0.39469898426043,0.391966964775123,0,0,0,0.49239810731135,0.380559948290798,0.446561247956268,0.594337862015551,0.405621639222047,0.631441827379801,0.335023875783104,0.624421449871047,0.258988992549061,0.741104711088991,0.252443564222519,0.831633638979932,0.570682068206542,0.412825677141259,0.641064191398828,0.654045771250091,0.825920268820436,0.480528311862366,0.195145311890725,0.267614244078887,0.345920745919038,0.436139983806232,0.581422481482903,0.435816098478535,0.00364527512078849,0.238101826863364,0,0.713531730888431,0.24206929631633,0.129188576141933,0.441345270891918,0.56941176470637,0.329992932149012,0,0.24390243902439,0.6082238720724,0.531675656322601,0.418230563001679,0.725987144170481
"128.txt",0.484167931916554,0.581806531410943,0.677437735493672,0.599882499514655,0.468005952906782,0.619501995271201,0.206702777249381,0.567643854193481,0.408143293270792,0.628670205662466,0.266512227442497,0.497780193547879,0.468494341097426,0.567637898088658,0.388760656053234,0.409321351113002,0.479115384987849,0.396609047773755,0.513483164109296,0.609354513489555,0.638002190483802,0.334746867357698,0.610623563984625,0.471877810962912,0.599079549554721,0.334839356370974,0.60817697252938,0.491507580609772,0.490902579672487,0.379931064215269,0.457901423968347,0.588785305027144,0.494259123796283,0.173983077880482,0.456628841436564,0.646115290116668,0.626757772528282,0.748778357930935,0.584435821589688,0.49710982658978,0.506509847995725,0.613994051810786,0.498724699471021,0.676360676556919,0.428634400513559,0.578993965924647,0.615961480380143,0.699389826729964,0.4333089224045,0.562887236834532,0.434142219004469,0.29917213001357,0.397287648356342,0.318915446377792,0.236537443156356,0.35080013083491,0.747740701303312,0.304739345977215,0.428302096225923,0.440074620900091,0.418585493363289,0.759719073528184,0.22250355644249,0.476611542241066,0.20403698916182,0.541618072723431,0.0932806324110168,0.199209486166309,0.321475625823633,0.294954137361475,0.346410188357232,0.382216052706467,0.334578822792961,0.236074720901718,0.454161800131867,0.391966517522541,0.444097621104856,0.360817008021598,0.540890720443412,0.182856998863196,0.502048644709457,0.271057035281369,0.300519611388046,0.502026903891973,0.485906453834164,0.56671398900327,0.445342204222644,0.50301174459433,0.491878005438528,0.596862239404643,0.346790595057794,0.592008745502895,0.441583219585573,0.483642341941038,0.340259987115651,0.445394018594851,0.576228940339782,0.378905519697723,0.509179776621997,0.219036762609843,0.429387755101629,0.194706922303878,0.361764705882353,0.387062566278049,0.36677454153139,0.331103967517203,0.435226870353085,0.503862150921996
"129.txt",0.481902717632261,0.72345759269138,0.705810200527052,0.732180014179339,0.679396242291063,0.822088346302515,0.247428560483171,0.521725924249598,0.431533061279143,0.652392433716107,0.364903941569049,0.553752517494269,0.559554296037916,0.684107107765397,0.453920590853302,0.386737344641754,0.624705110142025,0.58938291716117,0.769597419086195,0.743513066496775,0.707102547598669,0.495911567336919,0.734970859926214,0.328929512804122,0.557697150685838,0.247285724920988,0.60865579958885,0.688382458005877,0.74151049592416,0.621559336076549,0.458554084020042,0.592792679648373,0.4238004505012,0.234486108127859,0.40110573428389,0.773561868171492,0.655374404259306,0.837137197654221,0.652966133506347,0.49236798275829,0.404669714828757,0.70425302213731,0.492008355383049,0.780521619283062,0.358835053860534,0.735215610749801,0.45195780487776,0.537945559704999,0.359480049437302,0.532438325202562,0.511234796950306,0.280653735011012,0.394807762667876,0.553444470022768,0.319478370883987,0.311225953929321,0.571273382846473,0.222308952305216,0.297572205914505,0.421984766941783,0.336813118423299,0.701523040989723,0.271087917850505,0.382819819392679,0.425575121694058,0.362591109280087,0.159459459459233,0,0,0.451146344760621,0.494413901633009,0.417173910549972,0.503957256231002,0.405414982478602,0.662085337165582,0.376103304214226,0.559215732702542,0.290945892053449,0.65829336851244,0.217693777173531,0.528002136361356,0.321782178217247,0.333353554079051,0.660636385336964,0.488011209236527,0.65066468641906,0.335876510538814,0.445456366487827,0.316242857315013,0.570851888068759,0.405023929748211,0.619764487884709,0.418244687252674,0.266105616750523,0.38684843972589,0.294594145142845,0.788493180084834,0.421671180523281,0.405948460424338,0.532708648591129,0.406923076922807,0.45626135904733,0.394117647058824,0.426829268292683,0.414488424198729,0.392853271629383,0.446380697049912,0.478787878788326
"13.txt",0.302694892699403,0.488181610565919,0.595266482795952,0.585502503832528,0.415469066807387,0.493500394174357,0.618835383667342,0.680407161889243,0.82163694059949,0.774196246956781,0.472028473990768,0.505298571720346,0.571666615420428,0.52691091620304,0.435055812640508,0.317992627769548,0.622311487145277,0.492290342770261,0.407791345001562,0.531804088858872,0.572328805679637,0.706974593104248,0.632983483469947,0.231074842017004,0.518724790935411,0.105444332370661,0.469405498066396,0.38755888371289,0.425183760941817,0.298350552835823,0.402101811670876,0.320126359395811,0.512782862581056,0.557314522692679,0.848840054412165,0.519576014789588,0.614637362587893,0.914038506435266,0.451840383940323,0.37577866322452,0.199785568714781,0.390800743389308,0.41593346409543,0.530918548915034,0.0903609400153862,0.531774192048547,0.283074787867644,0.498507391111031,0.232187062349425,0.447109855163393,0.368389780154671,0.100161799034083,0.37013049428921,0.319840743198561,0.182918807032963,0.385446055001799,0.352380542586995,0.51273594320123,0.295965600000226,0.294641177353016,0.228155612625732,0.362157107231156,0.208960929834006,0.387475346691859,0.0614167448312263,0.402692715239122,0,0,0,0.394494392626971,0.363931341283347,0.585982473926803,0.525765222527513,0.326952940664882,0.34047411603308,0.344225890560422,0.555368283444702,0.310267857141215,0.612651619534106,0.548046817675685,0.67382128995462,0.537128712871154,0.589110260047989,0.498248000828099,0.7318414967751,0.801412280314532,0.435468614202727,0.356356123337859,0.488172819358479,0.900367309449397,0.45756669390526,0.88422705858428,0.348311485271491,0.507494537315062,0.469071226808444,0.718400896628422,0.176478796614434,0.498991866172074,0.308473281055131,0.351370851370848,0.0999999999991,0.657336517522764,0.436974789915882,0.284552845528049,0.626073754446339,0.44179717304713,0.281151649374129,0.743030303030098
"130.txt",0.53129271637685,0.615640059931877,0.654249690472345,0.481483921393604,0.34814990570831,0.586410182767584,0.34040676083474,0.591040352579659,0.248776453886737,0.494997890462284,0.32199013653175,0.517275776602967,0.177495744127486,0.300773394891095,0.377360005177742,0.546213558820915,0.417212959352779,0.491923794052724,0.37527562942292,0.662395656046815,0.727379058141568,0.509139313625506,0.326848297147104,0.324458659259853,0.523083289907492,0.411620648433621,0.691336338249554,0.709933693611605,0.714869400264017,0.460200419481592,0.828013330288756,0.839313964435419,0.766981496422898,0.490877488364751,0.61491156326811,0.613042178901353,0.591509071529801,0.217491082472343,0.771936401934851,0.795612864976158,0.390409988117444,0.505077522831297,0.530696187929822,0.629173323527378,0.508794451723147,0.494119669031511,0.708507702668973,0.780637798536626,0.47022899446033,0.583104074528069,0.697835497834593,0.26236612925753,0.342833544271882,0.215944639302365,0.321075767911269,0.721313180798378,0.576512150592186,0.275935063661453,0.360560171004776,0.778455918506101,0.628138783621428,0.683610748261491,0.329740647078841,0.766511066165942,0.151884481668774,0.44516127290034,0.100568181818172,0.357954545455018,0.115530303029939,0.409412672374241,0.358519868271346,0.42853390008289,0.504842186586516,0.477992702391668,0.425072071248165,0.425304431862782,0.460473356022648,0.418551644173998,0.533461494289489,0.434859158514319,0.498703749487935,0.387788778878617,0.455895859341211,0.429108496084956,0.488973354370796,0.537871460689491,0.386806928919615,0.319933904931819,0.343143261332233,0.650624744569345,0.449548865825634,0.70509207440309,0.55775089596572,0.288189361269457,0.430683590031133,0.599356923120046,0.220252289200844,0.256610267195643,0.257276901879837,0.480446927372513,0.56036363636396,0.296440422649148,0.384615384615294,0.472560975609756,0.259978425027408,0.273005302577528,0.491268748639364,0.370260747004808
"131.txt",0.193558865882545,0.313682578158458,0.336563044231485,0.502948198951811,0.393770455163751,0.561840604965148,0.51135206391548,0.523766683129899,0.701006593487631,0.733778747009807,0.559578369921672,0.599850768908593,0.693672180017731,0.808505246488485,0.450820119405678,0.358426194949955,1,0.565064648516125,0.369741640928263,0.439898400514786,0.367797055611052,0.796776780867236,0.644923525558713,0.0522343379529567,0.360566329284365,0.0194385929719614,0.246142154335124,0.179656950672076,0.0651788831280286,0,0.0677139422487758,0.156075695619741,0.381907926020607,0.536615552277572,0.394054707857955,0.411321859824095,0.572049056061586,0.866009989105752,0.178934387279699,0.0572254335264225,0.0662135591077352,0.317286075472841,0.331048342440814,0.410847288458093,0.429716707628032,0.332281359719613,0.240678435831024,0.351355836855668,0.126547504824854,0.178569844891364,0.0951285001918049,0.0102917430556287,0.279651712769259,0.0405533669878795,0.0151520259895019,0.264529674157415,0.504795760948678,0.68189885048331,0.278576034026698,0,0.419535154740582,0.754784550251016,0.289193381638584,0.26641943214064,0.156281981819216,0.218585940903545,0.145679012345079,0,0,0.537891025067627,0.57702961303652,0.557233925477199,0.575322056925035,0.396779715969316,0.391664255246358,0.298696758244427,0.620744426911243,0.178622516343157,0.570470928590847,0.643783172062507,0.75984644425051,0.414041404140244,0.621788342807861,0.681285638138958,0.817247083069759,0.836859690980773,0.344856143677811,0.621501521276874,0.489860035924599,0.304854096524046,0.348930741919936,0.776643482170734,0.392488871448289,0.479438231103288,0.281922397686676,0.537036526496408,0.354783046026898,0.318164322854657,0.522030355066261,0.0760506418138744,0.274782608696075,0.192245557348101,0.294117647058824,0.284552845528049,0.496693400871874,0.570667314969956,0.0906653668052841,0.889839572190908
"132.txt",0.37543302868527,0.705164717045307,0.771774871986508,0.680913366907498,0.332703904769562,0.50634412853324,0.31600048420367,0.588129695825741,0.39296001591818,0.617133893177638,0.242799490099703,0.351247153183069,0.194987897408832,0.485499544487296,0.198354799481245,0.412169610162104,0.304685783872544,0.299568831262465,0.352931392070638,0.599023745325368,0.675527749851652,0.328129715421725,0.301265884223414,0.109134580224603,0.26715537250076,0.0887255666234667,0.295603136395691,0.484468181588204,0.357698100796488,0.239616839167537,0.619649505049609,0.59397392085321,0.587696546371933,0.305729406444333,0.4606119838188,0.567414490991163,0.426203240660016,0.690922727863248,0.587433951949763,0.483990387738406,0.141783391404607,0.287119107984414,0.318695709768304,0.300046906526855,0.121743783348063,0.418819955745217,0.308970222141826,0.485915655053064,0.256515745103038,0.404480798147206,0.275980140386928,0.0199850263403012,0.0778431995586126,0.107835749552968,0.0454201193840814,0.638345248985553,0.64442313672487,0.182272345963664,0.437034080479595,0.713445026814188,0.766804938415757,0.790254966033377,0.194156466229466,0.737076042401175,0.170248630425411,0.571483542479962,0.197765363128257,0,0,0.634439986512278,0.49285419530479,0.617168371301111,0.445688036291435,0.286773512963936,0.222434343090521,0.318354499657345,0.428283085033529,0.386048890645725,0.412732005571181,0.262085309746596,0.4768650732824,0.440185771154842,0.263905973801602,0.293401486382224,0.442557067099414,0.405196265987804,0.330503068883837,0.471763769332464,0.521156839568235,0.594306156796559,0.389803621584075,0.716176800557719,0.302665038885003,0.423277120329551,0.393776309701952,0.403660388725814,0.23044893805998,0.170484082768282,0.533271133242585,0.443480257122084,0.371874999999972,0.433562197091659,0.334841628959412,0.521064301552439,0.188949568501021,0.130839797293348,0.28575934395064,0.337190082643268
"133.txt",0.484931419499382,0.230763387259667,0.096183678903488,0.138370114150719,0.386378254150292,0.230752695589305,0.101886293023316,0,0.013482896695853,0.080275200912463,0.04209567544029,0,0.231766182260488,0.0768228738589047,0.529401279398487,0.870823419544007,0.375426372335146,0.522664394724344,0.338216881391093,0.15116665638434,0.21255467146085,0.0658550344754675,0.42544716539266,0.0970429614528305,0,0.176696977995953,0.274928510448139,0.27996926839944,0.220113613963793,0.141289602472506,0.445408384683576,0.545457806574548,0.325023065462464,0.224563315999347,0.788150978992025,0.134653055029254,0.032322687980479,0.665972493836551,0.324963063157229,0.520958809975582,0.205841362236799,0.156569430488489,0.745249754132196,0.335448675472487,0.690459817281984,0.0170952571207785,0.279906703044296,0.0656899201141015,0.0487509534450106,0.273867563213759,0.43508771929756,0.288909370948394,0.750399921578926,0.0142492927740946,0.374782427014517,0.821086911814744,0.685133772910068,0.265465706539234,0.768074154692422,0.509581774294137,0.74767109165237,0.62554409430836,0.11417079862303,0.47194743899926,0.181601844277497,0.56839841665563,0.740069686410329,0.351219512195721,0,0.12089093254628,0.0683863869860012,0.161680418356536,0.50399100608597,0.313221682131671,0.357908563802026,0.780479568318401,0.205562171923678,0.760035563113677,0.222277162508948,0.162067255601639,0,0.100035151443787,0.218667339911498,0.298781959954305,0.0686260812612565,0.0528706108062762,0.534456599869534,0.769925703841663,0.575570905809235,0.665809721756734,0.761238997904343,0.593996058602102,0.570501601463645,0.631627781840146,0.823874886857993,0.822709490242019,0.408956505149457,0.369304304505989,0.766031459989284,0.261724289695687,0.476764705883277,0.257531955896857,0.253549695740588,0.333333333332927,0.301177105146369,0.293410132078766,0.576266403271356,0.622109090909018
"134.txt",0.643725589474061,0.829125892044286,0.766638311058206,0.809419664920222,0.458635136183417,0.651816416316921,0.460004350634427,0.698202929109009,0.499933232843707,0.714461688368119,0.439640255368124,0.498273974399491,0.246560620844808,0.498098004505263,0.396727543116349,0.398875800965725,0.253505810510461,0.440339224836437,0.367537709423994,0.654123123783759,0.645556899665584,0.528293943210332,0.280437697984818,0.363638236674193,0.501168812823065,0.376241465956631,0.69466705504121,0.570581218162359,0.546575649617956,0.524526850486591,0.702714924711882,0.654277762305761,0.587419495751234,0.462479027361022,0.650601780725775,0.707508908725443,0.611747940174707,0.689728525196319,0.678252788802546,0.658622818340471,0.496736217622928,0.652518303680799,0.332938658319256,0.619669507440107,0.219660592191316,0.553370168484625,0.684436136585443,0.800942932430749,0.461851967313663,0.588215576168308,0.549889135256497,0.151394227521027,0.283383990636569,0.400602068395436,0.260824137970852,0.557481041134269,0.471384310610099,0.425062088178816,0.584108609862496,0.691974365887525,0.344721390098846,0.737001246881954,0.31043235857673,0.650330563793026,0.210501048184576,0.668157383632478,0.0570048309178961,0.243478260870003,0.392914653784553,0.379441283733316,0.408361702657022,0.323559667901574,0.574939548432427,0.374504593707963,0.47247884479321,0.317638205353568,0.532259164645103,0.292421965161805,0.619789466130178,0.447575494602114,0.496055346106041,0.234814021942269,0.672524911737997,0.516856413636593,0.561863365321818,0.674300688503714,0.403278472030876,0.348553848081476,0.322071981075564,0.489388837878781,0.491882991255721,0.472739510900048,0.28057688177366,0.243483275600906,0.444738375668638,0.50947090369115,0.457158845225997,0.395842761819304,0.418132857845489,0.308513199068599,0.366938775509767,0.438234638741339,0.285714285714118,0.399113082040244,0.29665587917949,0.244402017662797,0.247388370156142,0.659207459207887
"135.txt",0.244951715396959,0.240471177230228,0.360673024044337,0.166310083268831,0.135498452527029,0.203957226448337,0.150899424268839,0.385949936161829,0.130894442920691,0.368476627660134,0.149783834254872,0.286913717612375,0.631172607222809,0.631816256990241,0.661100696979426,0.572519627900882,0.59976642267732,0.842462520902958,0.142335280707632,0.324738203384798,0.418714067731111,0.221754182943842,0.231332809159803,0.0840010280210206,0.154984419051528,0.0756945028575312,0.141538699785703,0.307997277385154,0.252692186133274,0.148735543054243,0.470413303280393,0.496138368263267,0.569554622432935,0.269642427305167,0.794717004684094,0.279155804709924,0.400862702972754,0.43781415250209,0.406105448368505,0.312138728324087,0.0384744391507202,0,0.757978998180092,0.344795621254737,0.319970725658131,0.117787036614329,0.0800231887018768,0,0,0.3439836327995,0.320152194591835,0.664748870704785,0.449901178546673,0.0307563210252142,0.284640656993136,0.700194228749532,0.632759207027633,0.646340420274196,0.478147367399464,0.463312603063676,0.743530184513875,0.668522257786107,0.420601351790901,0.520967836663498,0.536699635606827,0.666327146561464,0.209777777777952,0,0,0.248386440794808,0.138691554093224,0.314294594106304,0.305783217574584,0.178626763400158,0.116666905256727,0.629399020115536,0.18526952603329,0.61574907292355,0.151297627111812,0.237102840840659,0.233705266172927,0.25003344929078,0.215339413360298,0.288621773920263,0.271546224437474,0.243642698361622,0.672647506096977,0.468311211492623,0.349271660332422,0.774789176154318,0.545903496230476,0.656740350687805,0.657201536740853,0.35251552619494,0.518787099550998,0.451344254823546,0.444839140438145,0.344362256281736,0.375097326068472,0.314542170653105,0.514545454544915,0.183012088459927,0.244582043343529,0.551989730423171,0.346474453270237,0.238041537228399,0.418230563001679,0.49541432019352
