filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
144.txt,0.5974304068522485,0.022998954592898652,0.07035388853553719,0.10888101797190083,0.06451612903225806,0.07407407407407407,0.07023411371217392,0.39999999999976005,0.03846153846157142,0.08253968254,0.461538461538,0.019230769230833333,0.0714285714286,0.0608974358975,0.4034749034757093
145.txt,0.46466809421841543,0.03720110624332827,0.08264462809917356,0.14303877940220386,0.06451612903225806,0.08024691358037037,0.06280193236695653,0.3692307692305477,0.031746031746,0.092307692308,0.444444444444,0.08333333333333333,0.346153846154,0.064814814815,0.4802494802490167
146.txt,0.04282655246252677,0.012567610563245384,0.06703397612506887,0.1256887052341598,0.043010752688064514,0.049382716049259257,0.05797101449260869,0.30000000000012,0.0238095238095,0.06666666666666667,0.333333333333,0.11111111111116667,0.5,0.04861111111125,0.39020270270344093
147.txt,0.2184154175588865,0.005468501431746774,0.05693296602369147,0.10166601075688705,0.04233870967741935,0.06913580246925925,0.0608695652173913,0.2857142857141143,0.0238095238095,0.0625,0.266666666667,0.03333333333333333,0.142857142857,0.036111111111125,0.27606177606246823
148.txt,0.3426124197002141,0.033176177942214655,0.07823691460055096,0.12224517906336088,0.0703812316716129,0.10123456790111111,0.06956521739130435,0.45000000000018003,0.04285714285714285,0.09090909090933333,0.666666666667,0.0444444444445,0.166666666667,0.07222222222208333,0.4831081081075356
149.txt,0.19271948608137046,0.01495386573336949,0.06060606060606061,0.10942760942754821,0.05278592375354839,0.06267806267814814,0.06020066889652174,0.2666666666665067,0.021978021978,0.078787878788,0.384615384615,0.038461538461499994,0.166666666667,0.03846153846154166,0.2972972972980084
15.txt,0.3854389721627409,0.051861279032797025,0.10697887970633609,0.13372359963264463,0.0860215053764516,0.10185185185185185,0.08695652173913043,0.5000000000006,0.059523809523785706,0.08888888888866667,0.583333333333,0.08333333333333333,0.25,0.10416666666666666,0.5574324324334871
150.txt,0.6145610278372592,0.0318167356029528,0.09366391184573003,0.15107082555785123,0.055555555555483874,0.07777777777777778,0.06739130434782609,0.4258064516125703,0.039285714285714285,0.074074074074,0.5,0.125,0.483870967742,0.05625,0.38840453356634297
151.txt,0.2184154175588865,0.011870089821151838,0.05693296602369147,0.08895775941225895,0.05955334987580645,0.06172839506185185,0.06956521739130435,0.45000000000018003,0.04285714285714285,0.07692307692333333,0.533333333333,0.011111111111116666,0.0416666666667,0.041666666666666664,0.27871621621674353
152.txt,0.6509635974304069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.txt,0.03426124197002141,0.005954274805676143,0.047520661157024795,0.07920110192837465,0.05529953917064516,0.05555555555555555,0.06521739130434782,0.20000000000048002,0.017857142857142856,0.07619047619066667,0.25,0.0,0.0,0.020833333333333332,0.14864864864878125
154.txt,0.3533190578158458,0.02974864778882615,0.10009182736473829,0.1112131415161157,0.07258064516129031,0.1111111111111111,0.09782608695652173,0.6666666666674667,0.08928571428571427,0.06666666666666667,0.75,0.09722222222216666,0.259259259259,0.09027777777791665,0.4294294294302584
155.txt,0.10278372591006425,0.019044588882399103,0.07949626131460055,0.11593204775027549,0.05529953917064516,0.08465608465592593,0.07453416149086957,0.30000000000012,0.03061224489792857,0.06666666666666667,0.285714285714,0.11904761904766666,0.416666666667,0.04761904761916667,0.2972972972980084
156.txt,0.4710920770877945,0.02984409799553948,0.08847836655316806,0.12534435261707988,0.06451612903225806,0.08714596949888888,0.07672634271086956,0.440000000000576,0.04621848739492857,0.07555555555533333,0.470588235294,0.078431372549,0.266666666667,0.06862745098041667,0.416216216216855
157.txt,0.5824411134903641,0.029430480432828702,0.09424387414820938,0.12790240062961433,0.06272401433677419,0.09161793372333334,0.08009153318086956,0.5142857142854057,0.056390977443642853,0.07037037037066667,0.684210526316,0.08771929824566667,0.285714285714,0.07017543859666667,0.40772200772290657
158.txt,0.40471092077087795,0.023926185173299554,0.07407407407382921,0.123456790123416,0.05806451612903226,0.07201646090518518,0.06521739130434782,0.5333333333330134,0.04761904761907143,0.08,0.5,0.046296296296333334,0.185185185185,0.064814814815,0.4624624624646587
159.txt,0.2676659528907923,0.050543157129297175,0.14010232192066116,0.12904161229517905,0.08755760368677419,0.11640211640222221,0.11801242236043477,0.6947368421054779,0.11224489795928572,0.06666666666666667,0.571428571429,0.14285714285716666,0.315789473684,0.16071428571416665,0.633712660030118
16.txt,0.5738758029978588,0.01769287166779521,0.06550352004903581,0.10282529310013774,0.060308555399677416,0.06310013717407408,0.06924315619956521,0.44651162790737864,0.04232804232807143,0.07826086956533333,0.444444444444,0.049382716049333336,0.186046511628,0.04938271604958333,0.33186675047219544
160.txt,0.6145610278372592,0.020058376793280434,0.08514901076859505,0.12657285384559228,0.05189340813451613,0.08585858585851851,0.07312252964434782,0.29189189189171677,0.02922077922078571,0.063768115942,0.272727272727,0.08333333333333333,0.297297297297,0.06628787878791667,0.42184075967941975
161.txt,0.4389721627408994,0.018771874005625317,0.07107438016528926,0.09351892127011019,0.06810035842290323,0.08333333333333333,0.08260869565217391,0.60000000000024,0.06785714285714285,0.074074074074,0.65,0.024999999999999998,0.0789473684211,0.06874999999999999,0.38726884779608406
162.txt,0.3683083511777302,0.04931594018453102,0.06887052341597796,0.099973340442562,0.11111111111096775,0.08230452674888888,0.07487922705304348,0.34838709677413937,0.03571428571428571,0.13333333333333333,0.5,0.0555555555555,0.193548387097,0.04398148148166667,0.27332170880589546
163.txt,0.19700214132762311,0.03704377073772852,0.11412829594655648,0.07133018496652892,0.12903225806451613,0.15873015873,0.17391304347826086,0.4714285714285886,0.11224489795928572,0.06666666666666667,0.571428571429,0.0,0.0,0.1190476190475,0.3185328185335486
164.txt,0.16488222698072802,0.10181355392926568,0.1790633608815427,0.11937557392107438,0.16129032258064516,0.16666666666666666,0.16304347826086957,0.720000000000288,0.1607142857142857,0.08888888888866667,1.0,0.08333333333333333,0.133333333333,0.17708333333333331,0.5054054054048751
165.txt,0.2826552462526767,0.043946866051537026,0.09266215877796143,0.10192837465564739,0.10080645161290322,0.1111111111111111,0.09881422924913044,0.5280000000002112,0.07142857142857142,0.09166666666666666,0.636363636364,0.060606060605999997,0.16,0.030303030303041663,0.1427027027029727
166.txt,0.291220556745182,0.05504295259305794,0.13016528925619836,0.12396694214876033,0.0967741935483871,0.12037037037037036,0.11413043478260869,0.6857142857150743,0.10714285714285714,0.07619047619066667,0.875,0.16666666666666666,0.380952380952,0.08854166666666666,0.36100386100462895
167.txt,0.4282655246252676,0.017976455615774854,0.0696969696969697,0.12016718913264464,0.05197132616483871,0.07407407407407407,0.06304347826086956,0.372413793103349,0.03214285714285714,0.074074074074,0.35,0.008333333333333333,0.0344827586207,0.05833333333333333,0.430568499534693
168.txt,0.5888650963597432,0.01856437355608666,0.07857228410578512,0.14118457300275483,0.044880785413870965,0.08051529790666666,0.06049149338391304,0.37500000000015,0.031055900621142857,0.06666666666666667,0.347826086957,0.072463768116,0.3125,0.06702898550708333,0.5156250000009756
169.txt,0.2698072805139186,0.490295895641104,0.19724517906336086,0.08501947373415977,0.9354838709677419,0.22962962962962963,0.25217391304347825,0.744827586206698,0.2571428571428571,0.3333333333333333,0.6,0.06666666666666667,0.0689655172414,0.175,0.3229263746509083
17.txt,0.3897216274089936,0.029491666462640984,0.09959737232451792,0.12947658402203857,0.06203473945419355,0.08831908831925925,0.08361204013391305,0.5760000000002304,0.06593406593407142,0.06666666666666667,0.615384615385,0.0641025641025,0.2,0.08333333333333333,0.4637837837846613
170.txt,0.14132762312633834,0.0155902004453644,0.08195592286501377,0.11707988980716254,0.050179211469677416,0.07407407407407407,0.07608695652173914,0.4285714285717714,0.04464285714285714,0.059259259259266665,0.375,0.0625,0.214285714286,0.0625,0.3822393822401691
171.txt,0.31905781584582443,0.04199809099573046,0.11129476584022038,0.16366877329476584,0.0609318996416129,0.1,0.07391304347826086,0.4941176470585976,0.049999999999999996,0.074074074074,0.7,0.06666666666666667,0.235294117647,0.11666666666666665,0.7344992050890924
172.txt,0.19486081370449676,0.18390073178491367,0.39669421487603307,0.11667476908112948,0.27419354838709675,0.38888888888888884,0.3695652173913043,0.9882352941183954,0.5,0.06666666666666667,1.0,0.25,0.176470588235,0.4375,0.5508744038179342
173.txt,0.24625267665952888,0.025835189309570638,0.06170798898071625,0.09256198347107437,0.08064516129032258,0.07160493827148148,0.07246376811608696,0.3360000000001344,0.03333333333335714,0.1,0.333333333333,0.0555555555555,0.2,0.05277777777791666,0.33891891891956016
174.txt,0.3576017130620985,0.019726376073904036,0.07575757575757576,0.12121212121212123,0.05376344086032258,0.07407407407407407,0.06793478260869565,0.48000000000019205,0.04464285714285714,0.07111111111133334,0.375,0.03125,0.12,0.04427083333333333,0.30324324324381696
175.txt,0.46466809421841543,0.0260499522748904,0.07829491083085399,0.13282172373085402,0.056451612903225805,0.07797270955148149,0.0640732265447826,0.3857142857149543,0.03383458646614285,0.07916666666666666,0.421052631579,0.026315789473666668,0.107142857143,0.07456140350875,0.5415057915087272
176.txt,0.4346895074946467,0.03881641743546954,0.10074773711129477,0.15331177386501377,0.06182795698935484,0.07671957671962962,0.07142857142869566,0.41739130434856697,0.040816326530642856,0.077777777778,0.285714285714,0.10714285714283334,0.391304347826,0.09523809523791667,0.6204465334929307
177.txt,0.24411134903640258,0.07336939230034409,0.09201101928374655,0.13531032247603306,0.1096774193548387,0.07407407407407407,0.07391304347826086,0.4941176470585976,0.049999999999999996,0.13333333333333333,0.7,0.049999999999999996,0.176470588235,0.07916666666666666,0.4984101748801322
178.txt,0.5289079229122057,0.06363347120584832,0.13774104683195593,0.1652892561983471,0.08064516129032258,0.10493827160481481,0.09057971014478261,0.5280000000002112,0.06547619047621428,0.08,0.5,0.11111111111116667,0.32,0.13888888888875,0.7135135135148635
179.txt,0.4261241970021414,0.04988864142538371,0.11570247933884298,0.14462809917355374,0.07741935483870967,0.1111111111111111,0.08695652173913043,0.60000000000024,0.07142857142857142,0.08,0.666666666667,0.08333333333333333,0.25,0.09722222222208333,0.5202702702727411
18.txt,0.4603854389721627,0.025692013999357468,0.07382920110192838,0.11907935661597797,0.0625,0.07037037037037036,0.06739130434782609,0.4258064516125703,0.039285714285714285,0.08333333333333333,0.4,0.075,0.290322580645,0.0375,0.2589363557108953
180.txt,0.36402569593147754,0.19058224626143297,0.20477502295702482,0.12798438934807163,0.25806451612903225,0.1975308641974074,0.17391304347826086,0.60000000000024,0.14285714285714285,0.13333333333333333,1.0,0.0555555555555,0.0833333333333,0.20138888888874998,0.5388513513508844
181.txt,0.7880085653104926,0.038005090677690354,0.10085040124573003,0.13485809468898072,0.06935483870967742,0.10466988727851852,0.08128544423434782,0.5860465116278344,0.06521739130435714,0.07666666666666666,0.695652173913,0.13768115942033332,0.441860465116,0.05797101449291667,0.33186675047219544
182.txt,0.5546038543897217,0.10535884732503407,0.10743801652892562,0.1263976665046832,0.15668202764967742,0.10416666666666666,0.09239130434782608,0.60000000000024,0.07589285714285714,0.15238095238066668,0.625,0.09375,0.264705882353,0.09895833333333333,0.4984101748801322
183.txt,0.4668094218415418,0.1070633153039396,0.14931129476584024,0.10665092483278238,0.18817204301064513,0.15925925925925924,0.15217391304347827,0.6514285714286606,0.1357142857142857,0.11111111111133333,0.7,0.11666666666666665,0.2,0.125,0.3822393822401691
184.txt,0.43683083511777304,0.0390550429526824,0.09439853076198348,0.09567418658333333,0.09946236559129032,0.1135802469137037,0.10724637681173914,0.3891891891889557,0.05714285714285714,0.08333333333333333,0.4,0.07777777777783333,0.189189189189,0.06944444444458334,0.30131482834257006
185.txt,0.2226980728051392,0.05265669742293384,0.07208448117520662,0.10297783025055098,0.11290322580645161,0.08333333333333333,0.07608695652173914,0.22857142857129145,0.0238095238095,0.13333333333333333,0.25,0.041666666666666664,0.142857142857,0.03125,0.1911196911198616
186.txt,0.12205567451820128,0.01710149538656708,0.05509641873278237,0.11655011655013775,0.05241935483870967,0.04713804713814815,0.051383399209565216,0.18461538461527385,0.012987012986999998,0.09166666666666666,0.181818181818,0.060606060605999997,0.307692307692,0.03787878787879166,0.34303534303609495
187.txt,0.4518201284796574,0.017515950231905938,0.06926406926391185,0.10389610389614325,0.05942275042451613,0.07760141093481482,0.07246376811608696,0.4457142857149783,0.04421768707485714,0.07368421052600001,0.571428571429,0.0396825396825,0.142857142857,0.037698412698416665,0.2420849420853364
188.txt,0.7901498929336189,0.04486159719999393,0.12237204581707989,0.1660763478939394,0.06272401433677419,0.09161793372333334,0.08009153318086956,0.5142857142854057,0.056390977443642853,0.07037037037066667,0.631578947368,0.13157894736849998,0.428571428571,0.06798245614041666,0.3949806949813149
19.txt,0.13490364025695933,0.309895004772506,0.05325987144170799,0.08876645240275483,0.5806451612903225,0.07098765432111111,0.06521739130434782,0.39999999999976005,0.03571428571428571,0.8,0.5,0.0,0.0,0.03472222222220833,0.24774774774841468
190.txt,0.5867237687366168,0.02974864778882615,0.0948238364506887,0.12868949232589533,0.06272401433677419,0.10331384015592592,0.08009153318086956,0.6171428571434469,0.06766917293235714,0.07037037037066667,0.684210526316,0.052631578947333335,0.171428571429,0.09868421052625,0.5733590733582469
191.txt,0.2248394004282655,0.4301622653515713,0.8705234159779615,0.09462211043236915,0.7419354838709677,1.0,1.0,0.7304347826090922,1.0,0.06666666666666667,1.0,0.8333333333333333,0.217391304348,1.0,0.4653349001185831
192.txt,0.7216274089935761,0.03356665606108199,0.11309264897796144,0.14518650882231407,0.05967741935483871,0.1111111111111111,0.08466819221956522,0.5513513513510205,0.06390977443607143,0.06333333333333332,0.526315789474,0.08771929824566667,0.27027027027,0.07894736842125,0.4338933528131047
193.txt,0.20985010706638113,0.013760738148164264,0.059425423061707984,0.0945404457801653,0.05913978494612903,0.06878306878296296,0.06832298136652173,0.49090909090939633,0.04591836734692857,0.077777777778,0.428571428571,0.011904761904766666,0.0454545454545,0.026785714285708334,0.18243243243281812
194.txt,0.03640256959314776,0.07795100222716562,0.09641873278236915,0.1071319253137741,0.14516129032258063,0.12037037037037036,0.09782608695652173,0.6666666666674667,0.08928571428571427,0.13333333333333333,1.0,0.041666666666666664,0.111111111111,0.08333333333333333,0.39639639639719587
195.txt,0.6038543897216275,0.023408026907916154,0.07098961644407714,0.09817712912493114,0.07219662058387097,0.08547008547,0.07859531772565218,0.45957446808498387,0.04945054945057143,0.08253968254,0.538461538462,0.08974358974366665,0.297872340426,0.03685897435895833,0.21822886716560208
196.txt,0.411134903640257,0.03169436354304188,0.10383555838126722,0.10226229234490358,0.08188585607935484,0.10541310541296296,0.11036789297652173,0.7272727272734909,0.10989010988999999,0.06666666666666667,0.615384615385,0.07692307692299999,0.181818181818,0.0673076923075,0.2837837837844828
197.txt,0.537473233404711,0.032134902958950246,0.07282309258567493,0.11963793781969698,0.07056451612903225,0.07407407407407407,0.06616257088826087,0.34285714285693714,0.031055900621142857,0.09583333333333333,0.304347826087,0.0797101449275,0.314285714286,0.041666666666666664,0.2930501930508112
198.txt,0.27194860813704497,0.02458565932942428,0.08264462809917356,0.14584346135123968,0.04985337243387097,0.07407407407407407,0.06159420289869565,0.3529411764709412,0.029761904761928568,0.07272727272733334,0.5,0.09722222222216666,0.411764705882,0.041666666666666664,0.3147853736094199
199.txt,0.40899357601713066,0.02139675469296227,0.0790795657107438,0.11202938475661157,0.06048387096774194,0.08496732026148149,0.07672634271086956,0.360000000000144,0.037815126050428575,0.07083333333333333,0.352941176471,0.0,0.0,0.06372549019625,0.38648648648736633
20.txt,0.284796573875803,0.026147571804607233,0.06404958677685951,0.10674931129476584,0.0703812316716129,0.0625,0.06521739130434782,0.35000000000054,0.03125,0.09696969697,0.5625,0.020833333333333332,0.0833333333333,0.041666666666666664,0.2972972972980084
200.txt,0.4989293361884369,0.023226216990162415,0.08293460925013774,0.10366826156294766,0.06810035842290323,0.09551656920074074,0.08695652173913043,0.3789473684209516,0.04511278195485714,0.07037037037066667,0.368421052632,0.061403508771999994,0.184210526316,0.05263157894749999,0.28165007112410045
201.txt,0.537473233404711,0.017296734446000748,0.07975862521322313,0.14954742227410467,0.04105571847516129,0.08465608465592593,0.05797101449260869,0.3857142857149543,0.03061224489792857,0.06363636363633333,0.190476190476,0.047619047618999995,0.214285714286,0.06547619047625,0.5255791505795079
202.txt,0.5310492505353319,0.025612472160286514,0.08292011019283747,0.10112208560096418,0.07347670250903225,0.09259259259259259,0.08913043478260868,0.6146341463414459,0.075,0.074074074074,0.55,0.06666666666666667,0.19512195122,0.06041666666666666,0.3154251812795562
204.txt,0.4282655246252676,0.05822462615331886,0.10722610722589533,0.08499630450853994,0.1469534050180645,0.15099715099703703,0.1371237458195652,0.5560975609754224,0.10439560439571428,0.09629629629599999,0.769230769231,0.08974358974366665,0.170731707317,0.07371794871791666,0.2501647989457166
205.txt,0.12205567451820128,0.030225898822679165,0.05050505050506887,0.10822510822506888,0.07526881720419355,0.06481481481481481,0.05072463768130435,0.17142857142846857,0.011904761904785713,0.13333333333333333,0.25,0.06944444444449999,0.357142857143,0.017361111111124997,0.1592664092667743
206.txt,0.4925053533190578,0.012961861417397472,0.06496786042258954,0.10827976737066115,0.05049088359032258,0.06635802469148148,0.06521739130434782,0.23333333333289333,0.02083333333335714,0.06956521739133333,0.208333333333,0.08333333333333333,0.333333333333,0.05034722222208333,0.3592342342351121
207.txt,0.38329764453961457,0.03308940502694262,0.07519040674104684,0.10651974288333334,0.08064516129032258,0.08496732026148149,0.07672634271086956,0.5199999999998081,0.0546218487395,0.09444444444466667,0.588235294118,0.019607843137333332,0.0666666666667,0.0539215686275,0.3270270270274971
208.txt,0.22055674518201285,0.01495386573336949,0.06611570247933884,0.10232192050371901,0.056451612903225805,0.07407407407407407,0.07023411371217392,0.4571428571425829,0.043956043956071424,0.07222222222199999,0.384615384615,0.07692307692299999,0.285714285714,0.025641025641041666,0.16988416988432142
209.txt,0.16702355460385437,0.35284759783645786,0.1202938475663912,0.30073461891597797,0.1935483870967742,0.10493827160481481,0.043478260869565216,0.39999999999976005,0.0238095238095,0.4,0.333333333333,0.16666666666666666,1.0,0.08333333333333333,0.8918918918935793
21.txt,0.663811563169165,0.4974546611517626,1.0,1.0,0.08064516129032258,0.12962962962962962,0.10869565217391304,0.24000000000009603,0.03571428571428571,0.06666666666666667,0.5,0.25,0.6,0.16666666666666666,0.7135135135148635
210.txt,0.41755888650963596,0.15526566974227907,0.15182124273057854,0.12651770227534437,0.21774193548387097,0.14403292181074073,0.13043478260869565,0.80000000000072,0.14285714285714285,0.15,0.888888888889,0.09259259259266667,0.185185185185,0.15740740740749998,0.5615615615629543
211.txt,0.9635974304068524,0.04974546611517054,0.08939838265344353,0.09622742577286501,0.11612903225806452,0.10872162485074074,0.10098176718086956,0.60000000000024,0.08294930875571428,0.10333333333333333,0.774193548387,0.021505376344166664,0.0555555555556,0.07526881720416666,0.34684684684760214
212.txt,0.21413276231263384,0.0653515749284064,0.08429752066115703,0.11707988980716254,0.11612903225806452,0.08148148148148149,0.0782608695652174,0.60000000000024,0.06428571428571428,0.13333333333333333,0.6,0.08333333333333333,0.277777777778,0.041666666666666664,0.24774774774841468
215.txt,0.24411134903640258,0.07336939230034409,0.1840220385674931,0.11501377410468319,0.12903225806451613,0.16296296296296298,0.17391304347826086,0.660000000000264,0.15714285714285714,0.06666666666666667,1.0,0.09999999999999999,0.15,0.11666666666666665,0.3121621621627527
216.txt,0.24411134903640258,0.07336939230034409,0.13144431326225897,0.13531032247603306,0.1096774193548387,0.1375661375662963,0.10559006211173913,0.9882352941183954,0.14285714285714285,0.09333333333333332,0.714285714286,0.047619047618999995,0.117647058824,0.14285714285708334,0.6295707472179479
217.txt,0.09421841541755889,0.005504295259300063,0.04453627180898072,0.11134067952245179,0.038709677419354833,0.058641975308518515,0.043478260869565216,0.30000000000012,0.017857142857142856,0.08,0.25,0.027777777777833332,0.166666666667,0.027777777777791668,0.2972972972980084
219.txt,0.5995717344753748,0.03732500795417777,0.10192837465564739,0.12741046831955924,0.07258064516129031,0.09670781893,0.08695652173913043,0.39999999999976005,0.04761904761907143,0.075,0.5,0.0555555555555,0.166666666667,0.09490740740749999,0.5078828828843392
22.txt,0.15417558886509636,0.010268128308106968,0.052977325704573,0.07174012855826446,0.0703812316716129,0.07407407407407407,0.08026755852826087,0.2499999999997,0.027472527472499998,0.078787878788,0.307692307692,0.012820512820516668,0.0416666666667,0.019230769230749997,0.11148648648669741
220.txt,0.1905781584582441,0.11326757874631953,0.26078971533498624,0.09779614325068871,0.21505376344096774,0.3333333333333333,0.28985507246391307,0.660000000000264,0.26190476190499995,0.06666666666666667,1.0,0.11111111111116667,0.1,0.23611111111125,0.3790540540547712
221.txt,0.40471092077087795,0.016226535157359317,0.06666666666666667,0.13888888888842976,0.043010752688064514,0.06296296296296296,0.05217391304347826,0.30000000000012,0.021428571428571425,0.074074074074,0.2,0.041666666666666664,0.208333333333,0.05625,0.5016891891901384
222.txt,0.2569593147751606,0.013113040316220254,0.06808343171955923,0.11347238619972452,0.04838709677419355,0.06878306878296296,0.06521739130434782,0.34285714285693714,0.03061224489792857,0.06666666666666667,0.357142857143,0.0714285714285,0.285714285714,0.026785714285708334,0.1911196911198616
223.txt,0.25910064239828695,0.01924912503976468,0.05991735537190083,0.11983471074380164,0.05376344086032258,0.06018518518518518,0.05434782608695652,0.24000000000009603,0.017857142857142856,0.08888888888866667,0.1875,0.0625,0.3,0.0390625,0.33445945946009226
225.txt,0.8029978586723769,0.06526976046534562,0.15720844811735538,0.11123239253595042,0.12211981566806451,0.19012345679,0.15362318840565217,0.792452830189517,0.16666666666642857,0.07142857142866667,0.733333333333,0.12222222222216667,0.207547169811,0.11111111111125,0.33656297807301516
226.txt,0.40042826552462524,0.04645243398026756,0.09445100354214876,0.09722897423429752,0.1096774193548387,0.10582010582,0.10559006211173913,0.4941176470585976,0.07142857142857142,0.09333333333333332,0.642857142857,0.15476190476183332,0.382352941176,0.0565476190475,0.24920508744095796
227.txt,0.5653104925053534,0.12901686286976854,0.08732782369146005,0.10649734596515151,0.22043010752677417,0.08888888888888888,0.08913043478260868,0.6731707317074693,0.08214285714285713,0.222222222222,0.7,0.024999999999999998,0.0731707317073,0.07708333333333334,0.4024390243908965
228.txt,0.2633832976445396,0.06172446706957724,0.09696969696969698,0.11544011544008263,0.11290322580645161,0.0962962962962963,0.09130434782608696,0.5142857142854057,0.06428571428571428,0.11111111111133333,0.7,0.049999999999999996,0.142857142857,0.075,0.3822393822401691
229.txt,0.04282655246252677,0.18676423798917713,0.4022038567493113,0.10055096418732783,0.3225806451612903,0.4074074074074074,0.43478260869565216,0.48000000000019205,0.2857142857142857,0.06666666666666667,1.0,0.3333333333333333,0.2,0.375,0.4013513513521107
23.txt,0.43254817987152033,0.09942729875914158,0.10035419126336088,0.14049586776859505,0.13440860215064518,0.11640211640222221,0.07763975155260869,0.4320000000001728,0.04591836734692857,0.15555555555533335,0.5,0.023809523809499997,0.08,0.08630952380958332,0.517297297298276
230.txt,0.25267665952890794,0.018533248488698816,0.05542051531349862,0.11216056670606062,0.056451612903225805,0.06318082788666667,0.05370843989782609,0.17142857142846857,0.012605042016785714,0.09444444444466667,0.176470588235,0.029411764705833333,0.142857142857,0.03676470588233333,0.3185328185335486
231.txt,0.34475374732334046,0.018580973592198655,0.07369146005509641,0.1052735143644628,0.06021505376354839,0.09027777777777778,0.07608695652173914,0.5571428571434229,0.05803571428571428,0.07111111111133334,0.5625,0.041666666666666664,0.142857142857,0.06510416666666666,0.3981660231667128
232.txt,0.6809421841541756,0.036748329621342904,0.1075830071046832,0.10872750718016529,0.08422939068096774,0.1189083820662963,0.10755148741434782,0.5872340425538349,0.08646616541357142,0.07037037037066667,0.526315789474,0.061403508771999994,0.148936170213,0.06578947368416665,0.2846463484764845
233.txt,0.23554603854389722,0.04440707240575274,0.12829594647768594,0.11816731912424243,0.08755760368677419,0.13227513227518517,0.11801242236043477,0.6315789473690527,0.10204081632642856,0.06666666666666667,0.857142857143,0.16666666666666666,0.368421052632,0.11309523809541666,0.44594594594678966
234.txt,0.23982869379014987,0.0722239898186387,0.15151515151515152,0.17482517482506887,0.08387096774193549,0.12962962962962962,0.09420289855086955,0.3692307692305477,0.04761904761907143,0.08,0.666666666667,0.194444444445,0.538461538462,0.09722222222208333,0.4802494802490167
235.txt,0.25910064239828695,0.023023746854527665,0.06391184573002755,0.09218054672603306,0.07624633431096774,0.07654320987666667,0.07536231884043479,0.60000000000024,0.06190476190478571,0.09090909090933333,0.533333333333,0.022222222222166663,0.0769230769231,0.06111111111124999,0.3773388773396599
236.txt,0.19486081370449676,0.03663469842271101,0.07933884297520662,0.10439321444104684,0.08755760368677419,0.09259259259259259,0.08260869565217391,0.31578947368452637,0.03571428571428571,0.095238095238,0.4,0.016666666666666666,0.0526315789474,0.07083333333333333,0.3990042674259576
237.txt,0.0278372591006424,0.1667196945593329,0.36363636363636365,0.1298701298701102,0.22580645161290322,0.2962962962962963,0.30434782608695654,0.8571428571435428,0.3571428571428571,0.06666666666666667,1.0,1.0,0.857142857143,0.25,0.3822393822401691
238.txt,0.23340471092077086,0.07050588609608062,0.1115702479338843,0.10625737898471074,0.13548387096774195,0.1111111111111111,0.11413043478260869,0.6285714285722515,0.09821428571428571,0.10666666666666667,0.625,0.08333333333333333,0.190476190476,0.08333333333333333,0.33976833976908877
239.txt,0.19700214132762311,0.03704377073772852,0.08876645240275483,0.1174850105331956,0.07834101382483871,0.09053497942370371,0.0821256038647826,0.3529411764709412,0.039682539682571426,0.085714285714,0.333333333333,0.11111111111116667,0.352941176471,0.06944444444458334,0.3934817170116634
24.txt,0.12633832976445397,0.2984409799554521,0.6170798898071626,0.11019283746556474,0.45161290322580644,0.5925925925925926,0.6086956521739131,0.60000000000024,0.5,0.06666666666666667,1.0,0.8333333333333333,0.357142857143,0.4583333333333333,0.3503861003866359
240.txt,0.11349036402569594,0.02108995045691391,0.07300275482093664,0.11231193049380164,0.059907834101290316,0.06944444444444445,0.07065217391304347,0.3692307692305477,0.03571428571428571,0.07619047619066667,0.625,0.08333333333333333,0.307692307692,0.046875,0.3087318087325301
241.txt,0.014989293361884357,0.020680878141896408,0.08264462809917356,0.10330578512396695,0.06451612903225806,0.10185185185185185,0.08695652173913043,0.45000000000018003,0.05357142857142857,0.06666666666666667,0.75,0.0,0.0,0.03125,0.16722972973004613
242.txt,0.14346895074946464,0.026816962865440826,0.11019283746556474,0.13774104683195593,0.05529953917064516,0.09259259259259259,0.08695652173913043,0.30000000000012,0.03571428571428571,0.05714285714286666,0.5,0.0555555555555,0.166666666667,0.10416666666666666,0.5574324324334871
243.txt,0.47323340471092074,0.026765828825956264,0.07548209366391184,0.1397816549325069,0.05443548387096774,0.06481481481481481,0.058695652173913045,0.22222222222208887,0.017857142857142856,0.08333333333333333,0.3,0.14166666666666666,0.62962962963,0.03958333333333333,0.3138138138145397
